Reading,Receive,Value,Unit,Data Quality
2020-11-29 15:08:05,2020-11-29 15:08:55,0.46,ft,A
2020-11-29 14:38:09,2020-11-29 14:38:59,0.45,ft,A
2020-11-29 14:08:02,2020-11-29 14:08:52,0.47,ft,A
2020-11-29 13:38:04,2020-11-29 13:38:55,0.46,ft,A
2020-11-29 13:08:08,2020-11-29 13:08:58,0.45,ft,A
2020-11-29 12:38:11,2020-11-29 12:39:01,0.41,ft,A
2020-11-29 12:08:04,2020-11-29 12:08:54,0.34,ft,A
2020-11-29 11:38:08,2020-11-29 11:38:58,0.32,ft,A
2020-11-29 11:08:02,2020-11-29 11:08:52,0.33,ft,A
2020-11-29 10:38:04,2020-11-29 10:38:55,0.29,ft,A
2020-11-29 10:08:09,2020-11-29 10:08:59,0.27,ft,A
2020-11-29 09:38:10,2020-11-29 09:39:03,0.32,ft,A
2020-11-29 09:08:03,2020-11-29 09:08:53,0.29,ft,A
2020-11-29 08:38:07,2020-11-29 08:38:57,0.27,ft,A
2020-11-29 08:08:02,2020-11-29 08:08:52,0.28,ft,A
2020-11-29 07:38:05,2020-11-29 07:38:55,0.32,ft,A
2020-11-29 07:08:08,2020-11-29 07:08:58,0.26,ft,A
2020-11-29 06:38:02,2020-11-29 06:38:52,0.3,ft,A
2020-11-29 06:08:03,2020-11-29 06:08:54,0.31,ft,A
2020-11-29 05:38:07,2020-11-29 05:38:57,0.32,ft,A
2020-11-29 05:08:11,2020-11-29 05:09:01,0.3,ft,A
2020-11-29 04:38:04,2020-11-29 04:38:55,0.33,ft,A
2020-11-29 04:08:08,2020-11-29 04:08:58,0.33,ft,A
2020-11-29 03:38:01,2020-11-29 03:38:51,0.33,ft,A
2020-11-29 03:08:03,2020-11-29 03:08:53,0.35,ft,A
2020-11-29 02:38:06,2020-11-29 02:38:56,0.36,ft,A
2020-11-29 02:08:09,2020-11-29 02:08:59,0.36,ft,A
2020-11-29 01:38:11,2020-11-29 01:39:03,0.37,ft,A
2020-11-29 01:08:05,2020-11-29 01:08:55,0.39,ft,A
2020-11-29 00:38:09,2020-11-29 00:38:59,0.37,ft,A
2020-11-29 00:08:04,2020-11-29 00:08:54,0.37,ft,A
2020-11-28 23:38:02,2020-11-28 23:38:52,0.34,ft,A
2020-11-28 23:08:05,2020-11-28 23:08:55,0.37,ft,A
2020-11-28 22:38:07,2020-11-28 22:38:57,0.34,ft,A
2020-11-28 22:08:03,2020-11-28 22:08:53,0.33,ft,A
2020-11-28 21:38:07,2020-11-28 21:38:57,0.3,ft,A
2020-11-28 21:08:10,2020-11-28 21:09:00,0.29,ft,A
2020-11-28 20:38:03,2020-11-28 20:38:53,0.3,ft,A
2020-11-28 20:08:07,2020-11-28 20:08:57,0.31,ft,A
2020-11-28 19:38:02,2020-11-28 19:38:52,0.38,ft,A
2020-11-28 19:08:05,2020-11-28 19:08:55,0.44,ft,A
2020-11-28 18:38:08,2020-11-28 18:38:58,0.41,ft,A
2020-11-28 18:08:11,2020-11-28 18:09:01,0.43,ft,A
2020-11-28 17:38:05,2020-11-28 17:38:55,0.47,ft,A
2020-11-28 17:08:10,2020-11-28 17:09:00,0.47,ft,A
2020-11-28 16:38:05,2020-11-28 16:38:55,0.45,ft,A
2020-11-28 16:08:09,2020-11-28 16:08:59,0.39,ft,A
2020-11-28 15:38:10,2020-11-28 15:39:00,0.37,ft,A
2020-11-28 15:08:05,2020-11-28 15:08:55,0.29,ft,A
2020-11-28 15:06:10,2020-11-28 15:07:00,0.28,ft,A
2020-11-28 14:38:07,2020-11-28 14:38:57,0.39,ft,A
2020-11-28 14:08:08,2020-11-28 14:08:58,0.36,ft,A
2020-11-28 13:38:02,2020-11-28 13:38:52,0.36,ft,A
2020-11-28 13:08:05,2020-11-28 13:08:55,0.33,ft,A
2020-11-28 12:38:08,2020-11-28 12:38:58,0.33,ft,A
2020-11-28 12:08:02,2020-11-28 12:08:52,0.29,ft,A
2020-11-28 11:38:07,2020-11-28 11:38:57,0.31,ft,A
2020-11-28 11:08:02,2020-11-28 11:08:52,0.31,ft,A
2020-11-28 10:38:05,2020-11-28 10:38:55,0.34,ft,A
2020-11-28 10:08:06,2020-11-28 10:08:56,0.29,ft,A
2020-11-28 09:38:10,2020-11-28 09:39:00,0.36,ft,A
2020-11-28 09:08:02,2020-11-28 09:08:53,0.35,ft,A
2020-11-28 09:01:09,2020-11-28 09:01:59,0.32,ft,A
2020-11-28 08:38:03,2020-11-28 08:38:55,0.22,ft,A
2020-11-28 08:08:06,2020-11-28 08:08:56,0.27,ft,A
2020-11-28 07:38:10,2020-11-28 07:39:00,0.3,ft,A
2020-11-28 07:08:03,2020-11-28 07:08:53,0.29,ft,A
2020-11-28 06:38:07,2020-11-28 06:38:57,0.3,ft,A
2020-11-28 06:08:11,2020-11-28 06:09:01,0.36,ft,A
2020-11-28 05:38:05,2020-11-28 05:38:55,0.35,ft,A
2020-11-28 05:08:08,2020-11-28 05:08:58,0.39,ft,A
2020-11-28 04:38:11,2020-11-28 04:39:01,0.41,ft,A
2020-11-28 04:08:10,2020-11-28 04:09:01,0.38,ft,A
2020-11-28 03:38:04,2020-11-28 03:38:54,0.38,ft,A
2020-11-28 03:08:07,2020-11-28 03:08:57,0.44,ft,A
2020-11-28 02:38:11,2020-11-28 02:39:01,0.41,ft,A
2020-11-28 02:08:04,2020-11-28 02:08:54,0.42,ft,A
2020-11-28 01:38:10,2020-11-28 01:39:00,0.42,ft,A
2020-11-28 01:08:04,2020-11-28 01:08:54,0.39,ft,A
2020-11-28 00:38:07,2020-11-28 00:38:57,0.4,ft,A
2020-11-28 00:08:10,2020-11-28 00:09:00,0.43,ft,A
2020-11-27 23:38:08,2020-11-27 23:38:58,0.39,ft,A
2020-11-27 23:08:11,2020-11-27 23:09:01,0.38,ft,A
2020-11-27 22:38:05,2020-11-27 22:38:55,0.45,ft,A
2020-11-27 22:08:10,2020-11-27 22:09:00,0.44,ft,A
2020-11-27 21:38:11,2020-11-27 21:39:01,0.35,ft,A
2020-11-27 21:08:05,2020-11-27 21:08:55,0.37,ft,A
2020-11-27 20:38:09,2020-11-27 20:38:59,0.37,ft,A
2020-11-27 20:08:03,2020-11-27 20:08:53,0.38,ft,A
2020-11-27 19:38:06,2020-11-27 19:38:56,0.44,ft,A
2020-11-27 19:08:10,2020-11-27 19:09:00,0.43,ft,A
2020-11-27 18:38:03,2020-11-27 18:38:53,0.37,ft,A
2020-11-27 18:08:06,2020-11-27 18:08:57,0.4,ft,A
2020-11-27 17:38:11,2020-11-27 17:39:01,0.41,ft,A
2020-11-27 17:08:06,2020-11-27 17:08:56,0.45,ft,A
2020-11-27 16:38:08,2020-11-27 16:38:59,0.48,ft,A
2020-11-27 16:08:03,2020-11-27 16:08:53,0.52,ft,A
2020-11-27 15:38:09,2020-11-27 15:38:59,0.52,ft,A
2020-11-27 15:08:02,2020-11-27 15:08:52,0.5,ft,A
2020-11-27 14:38:05,2020-11-27 14:38:55,0.5,ft,A
2020-11-27 14:08:09,2020-11-27 14:08:59,0.51,ft,A
2020-11-27 13:38:02,2020-11-27 13:38:52,0.52,ft,A
2020-11-27 13:08:06,2020-11-27 13:08:56,0.53,ft,A
2020-11-27 12:38:10,2020-11-27 12:39:00,0.56,ft,A
2020-11-27 12:08:11,2020-11-27 12:09:01,0.54,ft,A
2020-11-27 11:38:04,2020-11-27 11:38:54,0.55,ft,A
2020-11-27 11:08:08,2020-11-27 11:08:58,0.5,ft,A
2020-11-27 10:38:11,2020-11-27 10:39:01,0.5,ft,A
2020-11-27 10:08:04,2020-11-27 10:08:54,0.49,ft,A
2020-11-27 09:38:07,2020-11-27 09:38:57,0.51,ft,A
2020-11-27 09:08:10,2020-11-27 09:09:00,0.49,ft,A
2020-11-27 08:38:03,2020-11-27 08:38:53,0.52,ft,A
2020-11-27 08:08:06,2020-11-27 08:08:56,0.53,ft,A
2020-11-27 07:38:10,2020-11-27 07:39:01,0.52,ft,A
2020-11-27 07:08:03,2020-11-27 07:08:53,0.54,ft,A
2020-11-27 06:38:08,2020-11-27 06:38:58,0.57,ft,A
2020-11-27 06:08:11,2020-11-27 06:09:01,0.58,ft,A
2020-11-27 05:38:03,2020-11-27 05:38:53,0.58,ft,A
2020-11-27 05:08:06,2020-11-27 05:08:56,0.58,ft,A
2020-11-27 04:38:08,2020-11-27 04:38:59,0.58,ft,A
2020-11-27 04:08:02,2020-11-27 04:08:52,0.58,ft,A
2020-11-27 03:38:06,2020-11-27 03:38:56,0.61,ft,A
2020-11-27 03:08:09,2020-11-27 03:08:59,0.64,ft,A
2020-11-27 02:38:11,2020-11-27 02:39:03,0.65,ft,A
2020-11-27 02:08:04,2020-11-27 02:08:54,0.65,ft,A
2020-11-27 01:38:07,2020-11-27 01:38:57,0.68,ft,A
2020-11-27 01:08:11,2020-11-27 01:09:01,0.66,ft,A
2020-11-27 00:38:04,2020-11-27 00:38:54,0.68,ft,A
2020-11-27 00:08:07,2020-11-27 00:08:57,0.69,ft,A
2020-11-26 23:38:05,2020-11-26 23:38:55,0.68,ft,A
2020-11-26 23:08:06,2020-11-26 23:08:55,0.7,ft,A
2020-11-26 22:38:09,2020-11-26 22:38:59,0.68,ft,A
2020-11-26 22:08:04,2020-11-26 22:08:54,0.68,ft,A
2020-11-26 21:38:08,2020-11-26 21:38:57,0.65,ft,A
2020-11-26 21:08:11,2020-11-26 21:09:00,0.66,ft,A
2020-11-26 20:38:04,2020-11-26 20:38:54,0.69,ft,A
2020-11-26 20:08:08,2020-11-26 20:08:58,0.7,ft,A
2020-11-26 19:38:02,2020-11-26 19:38:52,0.72,ft,A
2020-11-26 19:08:07,2020-11-26 19:08:57,0.76,ft,A
2020-11-26 18:38:10,2020-11-26 18:38:59,0.78,ft,A
2020-11-26 18:08:03,2020-11-26 18:08:53,0.81,ft,A
2020-11-26 17:38:06,2020-11-26 17:38:56,0.76,ft,A
2020-11-26 17:08:09,2020-11-26 17:08:58,0.78,ft,A
2020-11-26 16:38:02,2020-11-26 16:38:51,0.8,ft,A
2020-11-26 16:08:06,2020-11-26 16:08:56,0.77,ft,A
2020-11-26 15:38:09,2020-11-26 15:38:58,0.73,ft,A
2020-11-26 15:08:02,2020-11-26 15:08:51,0.76,ft,A
2020-11-26 14:38:05,2020-11-26 14:38:54,0.74,ft,A
2020-11-26 14:08:08,2020-11-26 14:08:58,0.74,ft,A
2020-11-26 13:38:09,2020-11-26 13:38:59,0.75,ft,A
2020-11-26 13:08:02,2020-11-26 13:08:51,0.71,ft,A
2020-11-26 12:38:05,2020-11-26 12:38:54,0.69,ft,A
2020-11-26 12:08:08,2020-11-26 12:08:58,0.66,ft,A
2020-11-26 11:38:11,2020-11-26 11:39:00,0.67,ft,A
2020-11-26 11:08:04,2020-11-26 11:08:54,0.6,ft,A
2020-11-26 10:38:06,2020-11-26 10:38:56,0.64,ft,A
2020-11-26 10:08:09,2020-11-26 10:08:58,0.69,ft,A
2020-11-26 09:38:02,2020-11-26 09:38:51,0.69,ft,A
2020-11-26 09:08:05,2020-11-26 09:08:55,0.67,ft,A
2020-11-26 08:08:09,2020-11-26 08:08:59,0.59,ft,A
2020-11-26 07:38:02,2020-11-26 07:38:51,0.54,ft,A
2020-11-26 07:29:10,2020-11-26 07:30:15,0.6,ft,A
2020-11-26 07:08:08,2020-11-26 07:08:57,0.7,ft,A
2020-11-26 06:58:09,2020-11-26 06:58:59,0.65,ft,A
2020-11-26 06:48:10,2020-11-26 06:49:00,0.55,ft,A
2020-11-26 06:38:01,2020-11-26 06:38:50,0.45,ft,A
2020-11-26 06:22:11,2020-11-26 06:23:00,0.39,ft,A
2020-11-26 06:08:03,2020-11-26 06:08:53,0.49,ft,A
2020-11-26 05:38:07,2020-11-26 05:38:57,0.52,ft,A
2020-11-26 05:08:10,2020-11-26 05:08:59,0.56,ft,A
2020-11-26 04:38:02,2020-11-26 04:38:51,0.56,ft,A
2020-11-26 04:08:02,2020-11-26 04:08:51,0.61,ft,A
2020-11-26 03:38:06,2020-11-26 03:38:56,0.61,ft,A
2020-11-26 03:08:09,2020-11-26 03:08:58,0.53,ft,A
2020-11-26 02:38:02,2020-11-26 02:38:51,0.51,ft,A
2020-11-26 02:08:07,2020-11-26 02:08:56,0.56,ft,A
2020-11-26 01:38:10,2020-11-26 01:39:00,0.56,ft,A
2020-11-26 01:08:04,2020-11-26 01:08:53,0.6,ft,A
2020-11-26 00:38:06,2020-11-26 00:38:56,0.62,ft,A
2020-11-26 00:08:10,2020-11-26 00:08:59,0.58,ft,A
2020-11-25 23:38:10,2020-11-25 23:39:00,0.53,ft,A
2020-11-25 23:08:04,2020-11-25 23:08:53,0.51,ft,A
2020-11-25 22:38:09,2020-11-25 22:38:59,0.54,ft,A
2020-11-25 22:08:03,2020-11-25 22:08:52,0.51,ft,A
2020-11-25 21:38:07,2020-11-25 21:38:56,0.48,ft,A
2020-11-25 21:08:10,2020-11-25 21:08:59,0.5,ft,A
2020-11-25 20:38:11,2020-11-25 20:39:00,0.46,ft,A
2020-11-25 20:08:05,2020-11-25 20:08:54,0.42,ft,A
2020-11-25 19:38:09,2020-11-25 19:38:58,0.37,ft,A
2020-11-25 19:08:03,2020-11-25 19:08:52,0.35,ft,A
2020-11-25 18:38:06,2020-11-25 18:38:56,0.38,ft,A
2020-11-25 18:08:10,2020-11-25 18:09:00,0.42,ft,A
2020-11-25 17:38:03,2020-11-25 17:38:52,0.42,ft,A
2020-11-25 17:08:07,2020-11-25 17:08:56,0.41,ft,A
2020-11-25 16:38:11,2020-11-25 16:39:00,0.38,ft,A
2020-11-25 16:08:05,2020-11-25 16:08:54,0.44,ft,A
2020-11-25 15:38:08,2020-11-25 15:38:57,0.38,ft,A
2020-11-25 15:08:02,2020-11-25 15:08:51,0.38,ft,A
2020-11-25 14:38:05,2020-11-25 14:38:54,0.38,ft,A
2020-11-25 14:08:08,2020-11-25 14:08:57,0.41,ft,A
2020-11-25 13:38:10,2020-11-25 13:39:00,0.43,ft,A
2020-11-25 13:08:03,2020-11-25 13:08:52,0.38,ft,A
2020-11-25 12:38:06,2020-11-25 12:38:55,0.44,ft,A
2020-11-25 12:08:09,2020-11-25 12:08:59,0.48,ft,A
2020-11-25 11:38:02,2020-11-25 11:38:51,0.47,ft,A
2020-11-25 11:08:07,2020-11-25 11:08:56,0.46,ft,A
2020-11-25 10:38:10,2020-11-25 10:38:59,0.46,ft,A
2020-11-25 10:08:03,2020-11-25 10:08:53,0.45,ft,A
2020-11-25 09:38:09,2020-11-25 09:38:58,0.42,ft,A
2020-11-25 09:08:03,2020-11-25 09:08:52,0.4,ft,A
2020-11-25 08:38:05,2020-11-25 08:38:54,0.4,ft,A
2020-11-25 08:08:09,2020-11-25 08:08:58,0.36,ft,A
2020-11-25 07:38:05,2020-11-25 07:38:54,0.35,ft,A
2020-11-25 07:08:05,2020-11-25 07:08:54,0.33,ft,A
2020-11-25 06:38:07,2020-11-25 06:38:57,0.35,ft,A
2020-11-25 06:08:11,2020-11-25 06:09:00,0.35,ft,A
2020-11-25 05:38:05,2020-11-25 05:38:54,0.35,ft,A
2020-11-25 05:08:08,2020-11-25 05:08:58,0.35,ft,A
2020-11-25 04:38:02,2020-11-25 04:38:52,0.31,ft,A
2020-11-25 04:08:06,2020-11-25 04:08:55,0.32,ft,A
2020-11-25 03:38:10,2020-11-25 03:38:59,0.33,ft,A
2020-11-25 03:08:02,2020-11-25 03:08:52,0.36,ft,A
2020-11-25 02:38:06,2020-11-25 02:38:56,0.32,ft,A
2020-11-25 02:08:10,2020-11-25 02:09:00,0.36,ft,A
2020-11-25 01:38:03,2020-11-25 01:38:53,0.37,ft,A
2020-11-25 01:08:07,2020-11-25 01:08:57,0.36,ft,A
2020-11-25 00:38:11,2020-11-25 00:39:00,0.35,ft,A
2020-11-25 00:08:05,2020-11-25 00:08:54,0.3,ft,A
2020-11-24 23:38:04,2020-11-24 23:38:53,0.32,ft,A
2020-11-24 23:08:06,2020-11-24 23:08:56,0.31,ft,A
2020-11-24 22:38:10,2020-11-24 22:38:59,0.32,ft,A
2020-11-24 22:08:02,2020-11-24 22:08:51,0.26,ft,A
2020-11-24 21:38:06,2020-11-24 21:38:55,0.21,ft,A
2020-11-24 21:08:10,2020-11-24 21:08:59,0.22,ft,A
2020-11-24 20:38:03,2020-11-24 20:38:52,0.21,ft,A
2020-11-24 20:08:06,2020-11-24 20:08:56,0.21,ft,A
2020-11-24 19:38:11,2020-11-24 19:39:00,0.18,ft,A
2020-11-24 19:08:04,2020-11-24 19:08:53,0.19,ft,A
2020-11-24 18:38:05,2020-11-24 18:38:55,0.15,ft,A
2020-11-24 18:08:08,2020-11-24 18:08:57,0.15,ft,A
2020-11-24 17:38:11,2020-11-24 17:39:00,0.15,ft,A
2020-11-24 17:08:04,2020-11-24 17:08:53,0.17,ft,A
2020-11-24 16:38:09,2020-11-24 16:38:58,0.14,ft,A
2020-11-24 16:08:02,2020-11-24 16:08:51,0.14,ft,A
2020-11-24 15:38:05,2020-11-24 15:38:54,0.15,ft,A
2020-11-24 15:08:08,2020-11-24 15:08:57,0.12,ft,A
2020-11-24 14:38:11,2020-11-24 14:39:00,0.15,ft,A
2020-11-24 14:08:05,2020-11-24 14:08:54,0.17,ft,A
2020-11-24 13:38:08,2020-11-24 13:38:57,0.21,ft,A
2020-11-24 13:08:11,2020-11-24 13:09:00,0.19,ft,A
2020-11-24 12:38:04,2020-11-24 12:38:53,0.18,ft,A
2020-11-24 12:08:05,2020-11-24 12:08:54,0.15,ft,A
2020-11-24 11:38:08,2020-11-24 11:38:57,0.12,ft,A
2020-11-24 11:08:11,2020-11-24 11:09:01,0.12,ft,A
2020-11-24 10:38:04,2020-11-24 10:38:53,0.1,ft,A
2020-11-24 10:08:07,2020-11-24 10:08:56,0.09,ft,A
2020-11-24 09:38:10,2020-11-24 09:39:00,0.17,ft,A
2020-11-24 09:08:02,2020-11-24 09:08:52,0.13,ft,A
2020-11-24 08:38:05,2020-11-24 08:38:54,0.14,ft,A
2020-11-24 08:08:08,2020-11-24 08:08:58,0.18,ft,A
2020-11-24 07:38:11,2020-11-24 07:39:00,0.18,ft,A
2020-11-24 07:08:04,2020-11-24 07:08:53,0.23,ft,A
2020-11-24 06:38:07,2020-11-24 06:38:56,0.27,ft,A
2020-11-24 06:08:10,2020-11-24 06:08:59,0.2,ft,A
2020-11-24 05:38:03,2020-11-24 05:38:52,0.21,ft,A
2020-11-24 05:08:06,2020-11-24 05:08:55,0.16,ft,A
2020-11-24 04:38:09,2020-11-24 04:38:58,0.2,ft,A
2020-11-24 04:08:02,2020-11-24 04:08:51,0.18,ft,A
2020-11-24 03:38:06,2020-11-24 03:38:55,0.23,ft,A
2020-11-24 03:08:09,2020-11-24 03:08:58,0.28,ft,A
2020-11-24 02:38:09,2020-11-24 02:38:58,0.31,ft,A
2020-11-24 02:08:02,2020-11-24 02:08:51,0.29,ft,A
2020-11-24 01:38:05,2020-11-24 01:38:54,0.24,ft,A
2020-11-24 01:08:08,2020-11-24 01:08:57,0.28,ft,A
2020-11-24 00:38:09,2020-11-24 00:39:00,0.38,ft,A
2020-11-24 00:08:02,2020-11-24 00:08:51,0.4,ft,A
2020-11-23 23:38:11,2020-11-23 23:39:00,0.4,ft,A
2020-11-23 23:35:04,2020-11-23 23:35:53,0.4,ft,A
2020-11-23 23:08:02,2020-11-23 23:08:51,0.5,ft,A
2020-11-23 22:38:05,2020-11-23 22:38:54,0.5,ft,A
2020-11-23 22:08:08,2020-11-23 22:08:57,0.43,ft,A
2020-11-23 21:38:11,2020-11-23 21:39:00,0.41,ft,A
2020-11-23 21:08:03,2020-11-23 21:08:52,0.36,ft,A
2020-11-23 20:38:06,2020-11-23 20:38:55,0.39,ft,A
2020-11-23 20:35:09,2020-11-23 20:35:58,0.42,ft,A
2020-11-23 20:08:07,2020-11-23 20:08:56,0.52,ft,A
2020-11-23 19:38:10,2020-11-23 19:38:59,0.52,ft,A
2020-11-23 19:08:10,2020-11-23 19:08:59,0.5,ft,A
2020-11-23 18:38:03,2020-11-23 18:38:52,0.56,ft,A
2020-11-23 18:08:06,2020-11-23 18:08:55,0.58,ft,A
2020-11-23 17:38:09,2020-11-23 17:38:58,0.54,ft,A
2020-11-23 17:08:09,2020-11-23 17:08:58,0.62,ft,A
2020-11-23 16:38:02,2020-11-23 16:38:51,0.58,ft,A
2020-11-23 16:08:05,2020-11-23 16:08:54,0.6,ft,A
2020-11-23 15:38:08,2020-11-23 15:38:57,0.64,ft,A
2020-11-23 15:08:06,2020-11-23 15:09:10,0.54,ft,A
2020-11-23 15:07:02,2020-11-23 15:07:51,0.53,ft,A
2020-11-23 14:38:07,2020-11-23 14:38:56,0.42,ft,A
2020-11-23 14:08:10,2020-11-23 14:08:59,0.48,ft,A
2020-11-23 13:38:03,2020-11-23 13:38:52,0.58,ft,A
2020-11-23 13:31:06,2020-11-23 13:31:58,0.59,ft,A
2020-11-23 13:08:11,2020-11-23 13:09:00,0.69,ft,A
2020-11-23 12:38:04,2020-11-23 12:38:53,0.76,ft,A
2020-11-23 12:08:07,2020-11-23 12:08:56,0.76,ft,A
2020-11-23 11:38:10,2020-11-23 11:38:59,0.68,ft,A
2020-11-23 11:08:03,2020-11-23 11:08:52,0.67,ft,A
2020-11-23 10:38:06,2020-11-23 10:38:55,0.62,ft,A
2020-11-23 10:08:08,2020-11-23 10:08:58,0.55,ft,A
2020-11-23 09:38:11,2020-11-23 09:39:00,0.49,ft,A
2020-11-23 09:08:04,2020-11-23 09:08:53,0.54,ft,A
2020-11-23 08:38:07,2020-11-23 08:38:56,0.54,ft,A
2020-11-23 08:29:05,2020-11-23 08:30:19,0.5,ft,A
2020-11-23 08:08:04,2020-11-23 08:08:53,0.4,ft,A
2020-11-23 07:38:07,2020-11-23 07:38:56,0.45,ft,A
2020-11-23 07:08:10,2020-11-23 07:09:00,0.5,ft,A
2020-11-23 06:38:04,2020-11-23 06:38:53,0.45,ft,A
2020-11-23 06:08:07,2020-11-23 06:08:56,0.36,ft,A
2020-11-23 05:52:06,2020-11-23 05:52:55,0.39,ft,A
2020-11-23 05:38:08,2020-11-23 05:38:57,0.5,ft,A
2020-11-23 05:08:10,2020-11-23 05:08:59,0.51,ft,A
2020-11-23 04:38:02,2020-11-23 04:38:51,0.41,ft,A
2020-11-23 04:32:10,2020-11-23 04:32:59,0.38,ft,A
2020-11-23 04:08:05,2020-11-23 04:09:29,0.28,ft,A
2020-11-23 03:38:06,2020-11-23 03:38:55,0.28,ft,A
2020-11-23 03:08:11,2020-11-23 03:09:00,0.26,ft,A
2020-11-23 02:38:04,2020-11-23 02:38:53,0.29,ft,A
2020-11-23 02:08:08,2020-11-23 02:08:57,0.35,ft,A
2020-11-23 01:38:10,2020-11-23 01:38:59,0.28,ft,A
2020-11-23 01:08:03,2020-11-23 01:08:52,0.3,ft,A
2020-11-23 00:38:06,2020-11-23 00:38:55,0.36,ft,A
2020-11-23 00:08:09,2020-11-23 00:08:58,0.39,ft,A
2020-11-22 23:38:07,2020-11-22 23:38:56,0.34,ft,A
2020-11-22 23:08:02,2020-11-22 23:08:51,0.37,ft,A
2020-11-22 22:38:06,2020-11-22 22:38:55,0.37,ft,A
2020-11-22 22:08:11,2020-11-22 22:09:00,0.36,ft,A
2020-11-22 21:38:04,2020-11-22 21:38:53,0.4,ft,A
2020-11-22 21:08:08,2020-11-22 21:08:57,0.36,ft,A
2020-11-22 20:38:11,2020-11-22 20:39:00,0.33,ft,A
2020-11-22 20:08:04,2020-11-22 20:08:53,0.28,ft,A
2020-11-22 19:38:08,2020-11-22 19:38:57,0.31,ft,A
2020-11-22 19:08:11,2020-11-22 19:09:00,0.32,ft,A
2020-11-22 18:38:04,2020-11-22 18:38:53,0.3,ft,A
2020-11-22 18:08:07,2020-11-22 18:08:56,0.29,ft,A
2020-11-22 17:38:11,2020-11-22 17:39:00,0.25,ft,A
2020-11-22 17:08:04,2020-11-22 17:08:53,0.22,ft,A
2020-11-22 16:38:07,2020-11-22 16:38:56,0.22,ft,A
2020-11-22 16:08:10,2020-11-22 16:08:59,0.25,ft,A
2020-11-22 15:38:04,2020-11-22 15:38:53,0.25,ft,A
2020-11-22 15:08:08,2020-11-22 15:08:57,0.28,ft,A
2020-11-22 14:38:01,2020-11-22 14:38:50,0.27,ft,A
2020-11-22 14:08:04,2020-11-22 14:08:53,0.29,ft,A
2020-11-22 13:38:09,2020-11-22 13:38:58,0.28,ft,A
2020-11-22 13:08:01,2020-11-22 13:08:51,0.34,ft,A
2020-11-22 12:38:04,2020-11-22 12:38:53,0.34,ft,A
2020-11-22 12:08:06,2020-11-22 12:08:55,0.31,ft,A
2020-11-22 11:38:09,2020-11-22 11:38:58,0.34,ft,A
2020-11-22 11:08:02,2020-11-22 11:08:51,0.35,ft,A
2020-11-22 10:38:06,2020-11-22 10:38:55,0.36,ft,A
2020-11-22 10:08:11,2020-11-22 10:09:00,0.39,ft,A
2020-11-22 09:38:03,2020-11-22 09:38:53,0.38,ft,A
2020-11-22 09:08:08,2020-11-22 09:08:57,0.38,ft,A
2020-11-22 08:38:11,2020-11-22 08:39:00,0.39,ft,A
2020-11-22 08:08:05,2020-11-22 08:08:54,0.37,ft,A
2020-11-22 07:38:09,2020-11-22 07:38:58,0.4,ft,A
2020-11-22 07:08:02,2020-11-22 07:08:52,0.41,ft,A
2020-11-22 06:38:05,2020-11-22 06:38:54,0.38,ft,A
2020-11-22 06:08:08,2020-11-22 06:08:57,0.38,ft,A
2020-11-22 05:38:11,2020-11-22 05:39:00,0.36,ft,A
2020-11-22 05:08:04,2020-11-22 05:08:53,0.34,ft,A
2020-11-22 04:38:07,2020-11-22 04:38:56,0.33,ft,A
2020-11-22 04:08:10,2020-11-22 04:08:59,0.41,ft,A
2020-11-22 03:38:04,2020-11-22 03:38:53,0.39,ft,A
2020-11-22 03:08:07,2020-11-22 03:08:56,0.4,ft,A
2020-11-22 02:38:10,2020-11-22 02:38:59,0.38,ft,A
2020-11-22 02:08:04,2020-11-22 02:08:53,0.38,ft,A
2020-11-22 01:38:08,2020-11-22 01:38:57,0.4,ft,A
2020-11-22 01:08:02,2020-11-22 01:08:51,0.43,ft,A
2020-11-22 00:38:05,2020-11-22 00:38:54,0.43,ft,A
2020-11-22 00:08:09,2020-11-22 00:08:58,0.43,ft,A
2020-11-21 23:38:05,2020-11-21 23:38:55,0.48,ft,A
2020-11-21 23:08:07,2020-11-21 23:08:58,0.45,ft,A
2020-11-21 22:38:10,2020-11-21 22:38:59,0.47,ft,A
2020-11-21 22:08:04,2020-11-21 22:08:53,0.47,ft,A
2020-11-21 21:38:07,2020-11-21 21:38:56,0.47,ft,A
2020-11-21 21:08:10,2020-11-21 21:09:00,0.51,ft,A
2020-11-21 20:38:05,2020-11-21 20:38:54,0.49,ft,A
2020-11-21 20:08:08,2020-11-21 20:08:57,0.48,ft,A
2020-11-21 19:38:01,2020-11-21 19:38:50,0.47,ft,A
2020-11-21 19:08:06,2020-11-21 19:08:55,0.45,ft,A
2020-11-21 18:38:02,2020-11-21 18:38:51,0.45,ft,A
2020-11-21 18:08:05,2020-11-21 18:08:54,0.43,ft,A
2020-11-21 17:38:08,2020-11-21 17:38:57,0.42,ft,A
2020-11-21 17:08:01,2020-11-21 17:08:51,0.41,ft,A
2020-11-21 16:38:07,2020-11-21 16:38:56,0.4,ft,A
2020-11-21 16:08:11,2020-11-21 16:09:00,0.39,ft,A
2020-11-21 15:38:04,2020-11-21 15:38:53,0.4,ft,A
2020-11-21 15:08:07,2020-11-21 15:08:56,0.4,ft,A
2020-11-21 14:38:10,2020-11-21 14:38:59,0.4,ft,A
2020-11-21 14:08:03,2020-11-21 14:08:52,0.42,ft,A
