Reading,Receive,Value,Unit,Data Quality
2023-09-18 15:59:07,2023-09-18 16:00:09,0.88,ft,A
2023-09-18 15:38:10,2023-09-18 15:39:12,0.78,ft,A
2023-09-18 15:08:05,2023-09-18 15:09:07,0.72,ft,A
2023-09-18 14:38:09,2023-09-18 14:39:05,0.82,ft,A
2023-09-18 14:08:08,2023-09-18 14:09:09,0.83,ft,A
2023-09-18 13:38:02,2023-09-18 13:38:58,0.84,ft,A
2023-09-18 13:08:06,2023-09-18 13:09:02,0.87,ft,A
2023-09-18 12:38:10,2023-09-18 12:39:06,0.94,ft,A
2023-09-18 12:08:08,2023-09-18 12:09:04,1.01,ft,A
2023-09-18 11:38:02,2023-09-18 11:38:58,1.03,ft,A
2023-09-18 11:08:02,2023-09-18 11:08:58,1.03,ft,A
2023-09-18 10:38:06,2023-09-18 10:39:08,1.01,ft,A
2023-09-18 10:08:02,2023-09-18 10:09:04,1.01,ft,A
2023-09-18 09:38:01,2023-09-18 09:39:03,1.05,ft,A
2023-09-18 09:08:07,2023-09-18 09:09:03,1.07,ft,A
2023-09-18 08:38:01,2023-09-18 08:38:57,1.07,ft,A
2023-09-18 08:08:09,2023-09-18 08:09:11,1.06,ft,A
2023-09-18 07:38:03,2023-09-18 07:38:59,1.06,ft,A
2023-09-18 07:08:11,2023-09-18 07:09:13,1.06,ft,A
2023-09-18 06:38:04,2023-09-18 06:39:06,1.05,ft,A
2023-09-18 06:08:04,2023-09-18 06:09:00,1.07,ft,A
2023-09-18 05:38:08,2023-09-18 05:39:04,1.07,ft,A
2023-09-18 05:08:06,2023-09-18 05:09:02,1.06,ft,A
2023-09-18 04:38:10,2023-09-18 04:39:06,1.07,ft,A
2023-09-18 04:08:04,2023-09-18 04:09:00,1.07,ft,A
2023-09-18 03:38:02,2023-09-18 03:38:58,1.08,ft,A
2023-09-18 03:08:06,2023-09-18 03:09:08,1.07,ft,A
2023-09-18 02:38:04,2023-09-18 02:39:06,1.04,ft,A
2023-09-18 02:08:02,2023-09-18 02:09:04,1.04,ft,A
2023-09-18 01:38:10,2023-09-18 01:39:06,1.04,ft,A
2023-09-18 01:08:04,2023-09-18 01:09:00,1.02,ft,A
2023-09-18 00:38:02,2023-09-18 00:39:04,1.01,ft,A
2023-09-18 00:08:10,2023-09-18 00:09:06,1.02,ft,A
2023-09-17 23:38:10,2023-09-17 23:39:06,1,ft,A
2023-09-17 23:08:08,2023-09-17 23:09:10,0.99,ft,A
2023-09-17 22:38:06,2023-09-17 22:39:08,0.98,ft,A
2023-09-17 22:08:08,2023-09-17 22:09:10,0.92,ft,A
2023-09-17 21:38:02,2023-09-17 21:38:58,0.94,ft,A
2023-09-17 21:08:06,2023-09-17 21:09:08,0.94,ft,A
2023-09-17 20:38:05,2023-09-17 20:39:07,0.95,ft,A
2023-09-17 20:08:04,2023-09-17 20:09:06,0.95,ft,A
2023-09-17 19:38:10,2023-09-17 19:39:11,0.94,ft,A
2023-09-17 19:08:08,2023-09-17 19:09:04,0.93,ft,A
2023-09-17 18:38:10,2023-09-17 18:39:12,0.9,ft,A
2023-09-17 18:08:04,2023-09-17 18:09:06,0.9,ft,A
2023-09-17 17:38:08,2023-09-17 17:39:04,0.9,ft,A
2023-09-17 17:08:06,2023-09-17 17:09:08,0.9,ft,A
2023-09-17 16:38:04,2023-09-17 16:39:00,0.88,ft,A
2023-09-17 16:08:08,2023-09-17 16:09:04,0.87,ft,A
2023-09-17 15:38:02,2023-09-17 15:38:58,0.81,ft,A
2023-09-17 15:08:06,2023-09-17 15:09:02,0.81,ft,A
2023-09-17 14:38:10,2023-09-17 14:39:12,0.78,ft,A
2023-09-17 14:08:04,2023-09-17 14:09:00,0.76,ft,A
2023-09-17 13:38:06,2023-09-17 13:39:08,0.75,ft,A
2023-09-17 13:08:04,2023-09-17 13:09:00,0.74,ft,A
2023-09-17 12:38:04,2023-09-17 12:39:00,0.75,ft,A
2023-09-17 12:08:08,2023-09-17 12:09:04,0.76,ft,A
2023-09-17 11:38:02,2023-09-17 11:38:58,0.78,ft,A
2023-09-17 11:08:02,2023-09-17 11:08:58,0.8,ft,A
2023-09-17 10:38:10,2023-09-17 10:39:12,0.81,ft,A
2023-09-17 10:08:08,2023-09-17 10:09:04,0.81,ft,A
2023-09-17 09:38:02,2023-09-17 09:39:04,0.83,ft,A
2023-09-17 09:08:06,2023-09-17 09:09:02,0.85,ft,A
2023-09-17 08:38:06,2023-09-17 08:39:02,0.8,ft,A
2023-09-17 08:08:04,2023-09-17 08:09:00,0.78,ft,A
2023-09-17 07:38:08,2023-09-17 07:39:10,0.79,ft,A
2023-09-17 07:08:08,2023-09-17 07:09:04,0.79,ft,A
2023-09-17 06:38:08,2023-09-17 06:39:04,0.78,ft,A
2023-09-17 06:08:06,2023-09-17 06:09:02,0.77,ft,A
2023-09-17 05:38:08,2023-09-17 05:39:10,0.76,ft,A
2023-09-17 05:08:06,2023-09-17 05:09:08,0.75,ft,A
2023-09-17 04:38:04,2023-09-17 04:39:00,0.75,ft,A
2023-09-17 04:08:02,2023-09-17 04:09:04,0.73,ft,A
2023-09-17 03:38:06,2023-09-17 03:39:02,0.72,ft,A
2023-09-17 03:08:04,2023-09-17 03:09:06,0.7,ft,A
2023-09-17 02:38:04,2023-09-17 02:39:00,0.66,ft,A
2023-09-17 02:08:02,2023-09-17 02:09:04,0.65,ft,A
2023-09-17 01:38:10,2023-09-17 01:39:12,0.64,ft,A
2023-09-17 01:08:08,2023-09-17 01:09:04,0.62,ft,A
2023-09-17 00:38:10,2023-09-17 00:39:12,0.61,ft,A
2023-09-17 00:08:08,2023-09-17 00:09:10,0.63,ft,A
2023-09-16 23:38:07,2023-09-16 23:39:09,0.62,ft,A
2023-09-16 23:08:05,2023-09-16 23:09:01,0.6,ft,A
2023-09-16 22:38:09,2023-09-16 22:39:11,0.6,ft,A
2023-09-16 22:08:07,2023-09-16 22:09:09,0.59,ft,A
2023-09-16 21:38:11,2023-09-16 21:39:07,0.58,ft,A
2023-09-16 21:08:03,2023-09-16 21:09:05,0.53,ft,A
2023-09-16 20:38:07,2023-09-16 20:39:03,0.55,ft,A
2023-09-16 20:08:01,2023-09-16 20:08:57,0.53,ft,A
2023-09-16 19:38:02,2023-09-16 19:39:04,0.51,ft,A
2023-09-16 19:08:06,2023-09-16 19:09:02,0.48,ft,A
2023-09-16 18:38:10,2023-09-16 18:39:06,0.49,ft,A
2023-09-16 18:08:04,2023-09-16 18:09:00,0.45,ft,A
2023-09-16 17:38:05,2023-09-16 17:39:01,0.48,ft,A
2023-09-16 17:08:03,2023-09-16 17:08:59,0.51,ft,A
2023-09-16 16:38:11,2023-09-16 16:39:13,0.48,ft,A
2023-09-16 16:08:03,2023-09-16 16:09:05,0.44,ft,A
2023-09-16 15:38:07,2023-09-16 15:39:03,0.41,ft,A
2023-09-16 15:08:11,2023-09-16 15:09:07,0.38,ft,A
2023-09-16 14:38:09,2023-09-16 14:39:11,0.36,ft,A
2023-09-16 14:08:03,2023-09-16 14:08:59,0.34,ft,A
2023-09-16 13:38:07,2023-09-16 13:39:03,0.32,ft,A
2023-09-16 13:08:01,2023-09-16 13:09:03,0.31,ft,A
2023-09-16 12:38:10,2023-09-16 12:39:12,0.27,ft,A
2023-09-16 12:08:08,2023-09-16 12:09:04,0.28,ft,A
2023-09-16 11:38:02,2023-09-16 11:39:04,0.27,ft,A
2023-09-16 11:08:11,2023-09-16 11:09:13,0.26,ft,A
2023-09-16 10:38:01,2023-09-16 10:38:57,0.2,ft,A
2023-09-16 10:08:09,2023-09-16 10:09:11,0.22,ft,A
2023-09-16 09:38:04,2023-09-16 09:39:06,0.23,ft,A
2023-09-16 09:08:02,2023-09-16 09:09:04,0.26,ft,A
2023-09-16 08:38:10,2023-09-16 08:39:06,0.28,ft,A
2023-09-16 08:08:08,2023-09-16 08:09:04,0.21,ft,A
2023-09-16 07:38:02,2023-09-16 07:39:04,0.16,ft,A
2023-09-16 07:08:02,2023-09-16 07:08:58,0.16,ft,A
2023-09-16 06:38:07,2023-09-16 06:39:03,0.15,ft,A
2023-09-16 06:08:03,2023-09-16 06:09:05,0.14,ft,A
2023-09-16 05:38:07,2023-09-16 05:39:03,0.14,ft,A
2023-09-16 05:08:04,2023-09-16 05:09:07,0.11,ft,A
2023-09-16 04:38:08,2023-09-16 04:39:04,0.08,ft,A
2023-09-16 04:08:02,2023-09-16 04:08:58,0.07,ft,A
2023-09-16 03:38:10,2023-09-16 03:39:06,0.07,ft,A
2023-09-16 03:08:04,2023-09-16 03:09:00,0.03,ft,A
2023-09-16 02:38:02,2023-09-16 02:38:58,-0.01,ft,A
2023-09-16 02:08:03,2023-09-16 02:09:04,-0.02,ft,A
2023-09-16 01:38:11,2023-09-16 01:39:12,-0.01,ft,A
2023-09-16 01:08:09,2023-09-16 01:09:11,-0.03,ft,A
2023-09-16 00:38:02,2023-09-16 00:39:05,-0.03,ft,A
2023-09-16 00:08:06,2023-09-16 00:09:02,-0.07,ft,A
2023-09-15 23:38:06,2023-09-15 23:39:07,-0.09,ft,A
2023-09-15 23:08:04,2023-09-15 23:09:06,-0.11,ft,A
2023-09-15 22:38:06,2023-09-15 22:39:08,-0.09,ft,A
2023-09-15 22:08:04,2023-09-15 22:09:00,-0.15,ft,A
2023-09-15 21:38:08,2023-09-15 21:39:04,-0.1,ft,A
2023-09-15 21:08:10,2023-09-15 21:09:12,-0.04,ft,A
2023-09-15 20:38:08,2023-09-15 20:39:04,-0.06,ft,A
2023-09-15 20:08:02,2023-09-15 20:09:04,-0.05,ft,A
2023-09-15 19:38:06,2023-09-15 19:39:02,-0.03,ft,A
2023-09-15 19:08:11,2023-09-15 19:09:12,0.02,ft,A
2023-09-15 18:38:03,2023-09-15 18:39:04,-0.01,ft,A
2023-09-15 18:08:01,2023-09-15 18:09:02,-0.04,ft,A
2023-09-15 17:38:05,2023-09-15 17:39:06,-0.1,ft,A
2023-09-15 17:08:06,2023-09-15 17:09:07,-0.07,ft,A
2023-09-15 16:38:10,2023-09-15 16:39:06,-0.1,ft,A
2023-09-15 16:08:04,2023-09-15 16:09:00,-0.04,ft,A
2023-09-15 15:38:02,2023-09-15 15:38:58,-0.04,ft,A
2023-09-15 15:08:06,2023-09-15 15:09:02,-0.02,ft,A
2023-09-15 14:38:06,2023-09-15 14:39:02,0.04,ft,A
2023-09-15 14:08:05,2023-09-15 14:09:07,0.05,ft,A
2023-09-15 13:38:09,2023-09-15 13:39:05,0.05,ft,A
2023-09-15 13:08:03,2023-09-15 13:08:59,-0.04,ft,A
2023-09-15 13:06:10,2023-09-15 13:07:11,-0.03,ft,A
2023-09-15 12:38:11,2023-09-15 12:39:07,0.08,ft,A
2023-09-15 12:08:09,2023-09-15 12:09:05,-0.01,ft,A
2023-09-15 11:38:07,2023-09-15 11:39:08,0,ft,A
2023-09-15 11:08:01,2023-09-15 11:09:03,-0.04,ft,A
2023-09-15 10:38:05,2023-09-15 10:39:01,0.04,ft,A
2023-09-15 10:08:04,2023-09-15 10:09:00,0.04,ft,A
2023-09-15 10:04:04,2023-09-15 10:05:00,0.04,ft,A
2023-09-15 09:38:01,2023-09-15 09:39:02,-0.07,ft,A
2023-09-15 09:29:07,2023-09-15 09:30:08,-0.04,ft,A
2023-09-15 09:08:10,2023-09-15 09:09:06,0.06,ft,A
2023-09-15 08:38:08,2023-09-15 08:39:09,0.15,ft,A
2023-09-15 08:08:10,2023-09-15 08:09:11,0.2,ft,A
2023-09-15 07:38:08,2023-09-15 07:39:04,0.16,ft,A
2023-09-15 07:08:08,2023-09-15 07:09:04,0.13,ft,A
2023-09-15 06:38:04,2023-09-15 06:39:00,0.18,ft,A
2023-09-15 06:08:09,2023-09-15 06:09:05,0.14,ft,A
2023-09-15 05:38:03,2023-09-15 05:39:04,0.16,ft,A
2023-09-15 05:08:03,2023-09-15 05:08:59,0.17,ft,A
2023-09-15 04:38:05,2023-09-15 04:39:06,0.12,ft,A
2023-09-15 04:08:03,2023-09-15 04:09:04,0.2,ft,A
2023-09-15 03:38:11,2023-09-15 03:39:12,0.16,ft,A
2023-09-15 03:30:04,2023-09-15 03:31:00,0.18,ft,A
2023-09-15 03:08:11,2023-09-15 03:09:12,0.28,ft,A
2023-09-15 02:38:03,2023-09-15 02:39:04,0.27,ft,A
2023-09-15 02:08:07,2023-09-15 02:09:03,0.33,ft,A
2023-09-15 01:38:09,2023-09-15 01:39:10,0.35,ft,A
2023-09-15 01:08:08,2023-09-15 01:09:04,0.34,ft,A
2023-09-15 00:38:06,2023-09-15 00:39:02,0.33,ft,A
2023-09-15 00:08:06,2023-09-15 00:09:02,0.24,ft,A
2023-09-14 23:38:02,2023-09-14 23:38:58,0.21,ft,A
2023-09-14 23:08:02,2023-09-14 23:08:58,0.25,ft,A
2023-09-14 22:38:10,2023-09-14 22:39:12,0.23,ft,A
2023-09-14 22:08:04,2023-09-14 22:09:00,0.26,ft,A
2023-09-14 21:38:02,2023-09-14 21:39:04,0.3,ft,A
2023-09-14 21:08:04,2023-09-14 21:09:06,0.39,ft,A
2023-09-14 20:38:08,2023-09-14 20:39:09,0.4,ft,A
2023-09-14 20:08:02,2023-09-14 20:08:58,0.39,ft,A
2023-09-14 19:38:04,2023-09-14 19:39:05,0.38,ft,A
2023-09-14 19:08:02,2023-09-14 19:09:03,0.45,ft,A
2023-09-14 18:38:06,2023-09-14 18:39:02,0.52,ft,A
2023-09-14 18:08:08,2023-09-14 18:09:09,0.47,ft,A
2023-09-14 17:38:02,2023-09-14 17:38:58,0.46,ft,A
2023-09-14 17:08:07,2023-09-14 17:09:08,0.47,ft,A
2023-09-14 17:04:02,2023-09-14 17:05:02,0.48,ft,A
2023-09-14 16:38:02,2023-09-14 16:39:03,0.59,ft,A
2023-09-14 16:08:10,2023-09-14 16:09:11,0.61,ft,A
2023-09-14 15:38:08,2023-09-14 15:39:10,0.57,ft,A
2023-09-14 15:08:10,2023-09-14 15:09:11,0.59,ft,A
2023-09-14 14:38:04,2023-09-14 14:39:00,0.59,ft,A
2023-09-14 14:08:09,2023-09-14 14:09:11,0.6,ft,A
2023-09-14 13:38:04,2023-09-14 13:39:06,0.6,ft,A
2023-09-14 13:08:02,2023-09-14 13:09:04,0.6,ft,A
2023-09-14 12:38:10,2023-09-14 12:39:06,0.59,ft,A
2023-09-14 12:08:04,2023-09-14 12:09:05,0.57,ft,A
2023-09-14 11:38:02,2023-09-14 11:39:03,0.57,ft,A
2023-09-14 11:08:10,2023-09-14 11:09:11,0.56,ft,A
2023-09-14 10:38:09,2023-09-14 10:39:09,0.56,ft,A
2023-09-14 10:08:06,2023-09-14 10:09:02,0.59,ft,A
2023-09-14 09:38:10,2023-09-14 09:39:11,0.64,ft,A
2023-09-14 09:08:09,2023-09-14 09:09:11,0.63,ft,A
2023-09-14 08:38:07,2023-09-14 08:39:09,0.63,ft,A
2023-09-14 08:08:04,2023-09-14 08:09:00,0.65,ft,A
2023-09-14 07:38:09,2023-09-14 07:39:05,0.67,ft,A
2023-09-14 07:08:07,2023-09-14 07:09:03,0.65,ft,A
2023-09-14 06:38:09,2023-09-14 06:39:10,0.68,ft,A
2023-09-14 06:08:03,2023-09-14 06:08:59,0.71,ft,A
2023-09-14 05:38:03,2023-09-14 05:38:59,0.69,ft,A
2023-09-14 05:08:08,2023-09-14 05:09:09,0.7,ft,A
2023-09-14 04:38:06,2023-09-14 04:39:07,0.66,ft,A
2023-09-14 04:08:04,2023-09-14 04:09:00,0.68,ft,A
2023-09-14 03:38:04,2023-09-14 03:39:00,0.71,ft,A
2023-09-14 03:08:06,2023-09-14 03:09:07,0.65,ft,A
2023-09-14 02:38:04,2023-09-14 02:39:05,0.6,ft,A
2023-09-14 02:08:02,2023-09-14 02:09:03,0.57,ft,A
2023-09-14 01:38:10,2023-09-14 01:39:12,0.58,ft,A
2023-09-14 01:08:02,2023-09-14 01:09:03,0.52,ft,A
2023-09-14 00:38:10,2023-09-14 00:39:11,0.51,ft,A
2023-09-14 00:08:04,2023-09-14 00:09:00,0.52,ft,A
2023-09-13 23:38:07,2023-09-13 23:39:08,0.47,ft,A
2023-09-13 23:08:05,2023-09-13 23:09:06,0.51,ft,A
2023-09-13 22:38:03,2023-09-13 22:39:05,0.47,ft,A
2023-09-13 22:08:05,2023-09-13 22:09:06,0.48,ft,A
2023-09-13 21:38:09,2023-09-13 21:39:10,0.49,ft,A
2023-09-13 21:08:07,2023-09-13 21:09:03,0.49,ft,A
2023-09-13 20:38:05,2023-09-13 20:39:06,0.48,ft,A
2023-09-13 20:08:03,2023-09-13 20:08:59,0.51,ft,A
2023-09-13 19:38:05,2023-09-13 19:39:06,0.51,ft,A
2023-09-13 19:08:03,2023-09-13 19:08:59,0.5,ft,A
2023-09-13 18:38:11,2023-09-13 18:39:12,0.51,ft,A
2023-09-13 18:08:03,2023-09-13 18:09:04,0.55,ft,A
2023-09-13 17:38:07,2023-09-13 17:39:08,0.54,ft,A
2023-09-13 17:08:09,2023-09-13 17:09:10,0.57,ft,A
2023-09-13 16:38:11,2023-09-13 16:39:12,0.57,ft,A
2023-09-13 16:08:09,2023-09-13 16:09:05,0.58,ft,A
2023-09-13 15:38:08,2023-09-13 15:39:04,0.58,ft,A
2023-09-13 15:08:02,2023-09-13 15:09:03,0.61,ft,A
2023-09-13 14:38:06,2023-09-13 14:39:02,0.62,ft,A
2023-09-13 14:08:03,2023-09-13 14:09:04,0.63,ft,A
2023-09-13 13:38:01,2023-09-13 13:38:57,0.61,ft,A
2023-09-13 13:08:11,2023-09-13 13:09:07,0.65,ft,A
2023-09-13 12:38:09,2023-09-13 12:39:05,0.69,ft,A
2023-09-13 12:08:09,2023-09-13 12:09:10,0.73,ft,A
2023-09-13 11:38:03,2023-09-13 11:39:04,0.72,ft,A
2023-09-13 11:08:03,2023-09-13 11:09:04,0.7,ft,A
2023-09-13 10:38:07,2023-09-13 10:39:03,0.67,ft,A
2023-09-13 10:08:06,2023-09-13 10:09:07,0.7,ft,A
2023-09-13 09:38:04,2023-09-13 09:39:05,0.7,ft,A
2023-09-13 09:08:03,2023-09-13 09:09:04,0.72,ft,A
2023-09-13 08:38:03,2023-09-13 08:38:59,0.72,ft,A
2023-09-13 08:08:07,2023-09-13 08:09:03,0.75,ft,A
2023-09-13 07:38:02,2023-09-13 07:39:03,0.69,ft,A
2023-09-13 07:36:09,2023-09-13 07:37:10,0.68,ft,A
2023-09-13 07:08:06,2023-09-13 07:09:02,0.57,ft,A
2023-09-13 06:38:04,2023-09-13 06:39:05,0.55,ft,A
2023-09-13 06:08:02,2023-09-13 06:08:58,0.47,ft,A
2023-09-13 05:38:10,2023-09-13 05:39:11,0.44,ft,A
2023-09-13 05:28:04,2023-09-13 05:29:05,0.52,ft,A
2023-09-13 05:08:08,2023-09-13 05:09:09,0.63,ft,A
2023-09-13 05:03:06,2023-09-13 05:04:02,0.67,ft,A
2023-09-13 04:38:06,2023-09-13 04:39:07,0.78,ft,A
2023-09-13 04:08:03,2023-09-13 04:09:04,0.78,ft,A
2023-09-13 03:38:08,2023-09-13 03:39:09,0.83,ft,A
2023-09-13 03:28:08,2023-09-13 03:29:04,0.9,ft,A
2023-09-13 03:08:09,2023-09-13 03:09:10,1,ft,A
2023-09-13 02:38:07,2023-09-13 02:39:08,0.93,ft,A
2023-09-13 02:35:09,2023-09-13 02:36:05,0.91,ft,A
2023-09-13 02:24:05,2023-09-13 02:25:06,0.8,ft,A
2023-09-13 02:08:02,2023-09-13 02:09:03,0.7,ft,A
2023-09-13 01:38:02,2023-09-13 01:38:58,0.69,ft,A
2023-09-13 01:08:10,2023-09-13 01:09:11,0.67,ft,A
2023-09-13 00:38:08,2023-09-13 00:39:09,0.63,ft,A
2023-09-13 00:08:06,2023-09-13 00:09:07,0.59,ft,A
2023-09-12 23:38:10,2023-09-12 23:39:11,0.59,ft,A
2023-09-12 23:08:02,2023-09-12 23:09:03,0.61,ft,A
2023-09-12 22:38:06,2023-09-12 22:39:07,0.58,ft,A
2023-09-12 22:08:04,2023-09-12 22:09:00,0.65,ft,A
2023-09-12 21:38:06,2023-09-12 21:39:07,0.68,ft,A
2023-09-12 21:31:05,2023-09-12 21:32:06,0.66,ft,A
2023-09-12 21:08:05,2023-09-12 21:09:01,0.56,ft,A
2023-09-12 20:38:09,2023-09-12 20:39:05,0.49,ft,A
2023-09-12 20:08:07,2023-09-12 20:09:08,0.5,ft,A
2023-09-12 19:38:09,2023-09-12 19:39:10,0.55,ft,A
2023-09-12 19:08:08,2023-09-12 19:09:09,0.63,ft,A
2023-09-12 18:38:06,2023-09-12 18:39:02,0.63,ft,A
2023-09-12 18:08:06,2023-09-12 18:09:02,0.61,ft,A
2023-09-12 17:38:10,2023-09-12 17:39:06,0.59,ft,A
2023-09-12 17:08:08,2023-09-12 17:09:09,0.6,ft,A
2023-09-12 16:38:03,2023-09-12 16:38:59,0.61,ft,A
2023-09-12 16:08:11,2023-09-12 16:09:12,0.62,ft,A
2023-09-12 15:38:10,2023-09-12 15:39:06,0.63,ft,A
2023-09-12 15:08:04,2023-09-12 15:09:00,0.62,ft,A
2023-09-12 14:38:08,2023-09-12 14:39:04,0.61,ft,A
2023-09-12 14:08:06,2023-09-12 14:09:07,0.62,ft,A
2023-09-12 13:38:06,2023-09-12 13:39:02,0.62,ft,A
2023-09-12 13:08:04,2023-09-12 13:09:00,0.6,ft,A
2023-09-12 12:38:02,2023-09-12 12:39:03,0.58,ft,A
2023-09-12 12:08:08,2023-09-12 12:09:04,0.58,ft,A
2023-09-12 11:38:07,2023-09-12 11:39:03,0.55,ft,A
2023-09-12 11:08:07,2023-09-12 11:09:03,0.54,ft,A
2023-09-12 10:38:02,2023-09-12 10:38:58,0.56,ft,A
2023-09-12 10:08:10,2023-09-12 10:09:06,0.56,ft,A
2023-09-12 09:38:11,2023-09-12 09:39:07,0.56,ft,A
2023-09-12 09:08:09,2023-09-12 09:09:10,0.57,ft,A
2023-09-12 08:38:03,2023-09-12 08:38:59,0.58,ft,A
2023-09-12 08:08:01,2023-09-12 08:08:56,0.6,ft,A
2023-09-12 07:38:06,2023-09-12 07:39:07,0.62,ft,A
2023-09-12 07:08:10,2023-09-12 07:09:06,0.64,ft,A
2023-09-12 06:38:02,2023-09-12 06:39:03,0.66,ft,A
2023-09-12 06:08:02,2023-09-12 06:08:58,0.7,ft,A
2023-09-12 05:38:02,2023-09-12 05:38:57,0.7,ft,A
2023-09-12 05:08:10,2023-09-12 05:09:06,0.74,ft,A
2023-09-12 04:38:02,2023-09-12 04:39:04,0.77,ft,A
2023-09-12 04:08:06,2023-09-12 04:09:07,0.78,ft,A
2023-09-12 03:38:10,2023-09-12 03:39:11,0.8,ft,A
2023-09-12 03:08:08,2023-09-12 03:09:09,0.81,ft,A
2023-09-12 02:38:02,2023-09-12 02:38:57,0.81,ft,A
2023-09-12 02:08:10,2023-09-12 02:09:11,0.81,ft,A
2023-09-12 01:38:02,2023-09-12 01:39:03,0.8,ft,A
2023-09-12 01:08:10,2023-09-12 01:09:05,0.78,ft,A
2023-09-12 00:38:08,2023-09-12 00:39:09,0.77,ft,A
2023-09-12 00:08:02,2023-09-12 00:08:58,0.76,ft,A
2023-09-11 23:38:07,2023-09-11 23:39:08,0.74,ft,A
2023-09-11 23:08:01,2023-09-11 23:08:57,0.71,ft,A
2023-09-11 22:38:05,2023-09-11 22:39:01,0.69,ft,A
2023-09-11 22:08:09,2023-09-11 22:09:04,0.66,ft,A
2023-09-11 21:38:07,2023-09-11 21:39:03,0.66,ft,A
2023-09-11 21:08:11,2023-09-11 21:09:12,0.63,ft,A
2023-09-11 20:38:09,2023-09-11 20:39:04,0.63,ft,A
2023-09-11 20:08:07,2023-09-11 20:09:08,0.63,ft,A
2023-09-11 19:38:05,2023-09-11 19:39:01,0.69,ft,A
2023-09-11 19:08:09,2023-09-11 19:09:04,0.68,ft,A
2023-09-11 18:38:01,2023-09-11 18:39:02,0.74,ft,A
2023-09-11 18:08:02,2023-09-11 18:08:57,0.75,ft,A
2023-09-11 17:38:06,2023-09-11 17:39:07,0.78,ft,A
2023-09-11 17:08:04,2023-09-11 17:09:05,0.78,ft,A
2023-09-11 16:38:06,2023-09-11 16:39:07,0.8,ft,A
2023-09-11 16:08:06,2023-09-11 16:09:02,0.85,ft,A
2023-09-11 15:38:06,2023-09-11 15:39:07,0.85,ft,A
2023-09-11 15:08:08,2023-09-11 15:09:09,0.86,ft,A
2023-09-11 14:38:03,2023-09-11 14:39:04,0.84,ft,A
2023-09-11 14:08:02,2023-09-11 14:08:57,0.85,ft,A
2023-09-11 13:38:06,2023-09-11 13:39:02,0.88,ft,A
2023-09-11 13:08:10,2023-09-11 13:09:06,0.87,ft,A
2023-09-11 12:38:04,2023-09-11 12:39:05,0.85,ft,A
2023-09-11 12:08:02,2023-09-11 12:09:03,0.86,ft,A
2023-09-11 11:38:10,2023-09-11 11:39:05,0.82,ft,A
2023-09-11 11:08:11,2023-09-11 11:09:12,0.79,ft,A
2023-09-11 10:38:09,2023-09-11 10:39:10,0.8,ft,A
2023-09-11 10:08:09,2023-09-11 10:09:04,0.77,ft,A
2023-09-11 09:38:07,2023-09-11 09:39:02,0.77,ft,A
2023-09-11 09:08:05,2023-09-11 09:09:06,0.78,ft,A
2023-09-11 08:38:03,2023-09-11 08:39:04,0.77,ft,A
2023-09-11 08:08:02,2023-09-11 08:09:03,0.76,ft,A
2023-09-11 07:38:04,2023-09-11 07:39:05,0.75,ft,A
2023-09-11 07:08:03,2023-09-11 07:08:58,0.78,ft,A
2023-09-11 06:38:03,2023-09-11 06:39:04,0.82,ft,A
2023-09-11 06:08:01,2023-09-11 06:08:57,0.84,ft,A
2023-09-11 05:38:09,2023-09-11 05:39:10,0.82,ft,A
2023-09-11 05:08:09,2023-09-11 05:09:04,0.81,ft,A
2023-09-11 04:38:11,2023-09-11 04:39:12,0.82,ft,A
2023-09-11 04:08:09,2023-09-11 04:09:04,0.83,ft,A
2023-09-11 03:38:07,2023-09-11 03:39:08,0.83,ft,A
2023-09-11 03:08:05,2023-09-11 03:09:01,0.85,ft,A
2023-09-11 02:38:03,2023-09-11 02:39:04,0.86,ft,A
2023-09-11 02:08:07,2023-09-11 02:09:02,0.89,ft,A
2023-09-11 01:38:05,2023-09-11 01:39:06,0.89,ft,A
2023-09-11 01:08:03,2023-09-11 01:09:04,0.88,ft,A
2023-09-11 00:38:11,2023-09-11 00:39:06,0.87,ft,A
2023-09-11 00:08:05,2023-09-11 00:09:01,0.89,ft,A
2023-09-10 23:38:09,2023-09-10 23:39:10,0.88,ft,A
2023-09-10 23:08:07,2023-09-10 23:09:02,0.87,ft,A
2023-09-10 22:38:05,2023-09-10 22:39:06,0.87,ft,A
2023-09-10 22:08:09,2023-09-10 22:09:05,0.87,ft,A
2023-09-10 21:38:01,2023-09-10 21:39:02,0.87,ft,A
2023-09-10 21:08:09,2023-09-10 21:09:10,0.9,ft,A
2023-09-10 20:38:03,2023-09-10 20:38:58,0.91,ft,A
2023-09-10 20:08:01,2023-09-10 20:09:02,0.91,ft,A
2023-09-10 19:38:11,2023-09-10 19:39:06,0.89,ft,A
2023-09-10 19:08:09,2023-09-10 19:09:04,0.9,ft,A
2023-09-10 18:38:07,2023-09-10 18:39:08,0.91,ft,A
2023-09-10 18:08:07,2023-09-10 18:09:03,0.92,ft,A
2023-09-10 17:38:11,2023-09-10 17:39:06,0.91,ft,A
2023-09-10 17:08:09,2023-09-10 17:09:04,0.91,ft,A
2023-09-10 16:38:09,2023-09-10 16:39:04,0.93,ft,A
2023-09-10 16:08:07,2023-09-10 16:09:02,0.97,ft,A
2023-09-10 15:38:05,2023-09-10 15:39:06,1,ft,A
