Reading,Receive,Value,Unit,Data Quality
8/28/2019 2:08,8/28/2019 2:08,0.22,ft,A
8/28/2019 1:38,8/28/2019 1:38,0.26,ft,A
8/28/2019 1:08,8/28/2019 1:08,0.23,ft,A
8/28/2019 0:38,8/28/2019 0:39,0.19,ft,A
8/28/2019 0:08,8/28/2019 0:08,0.17,ft,A
8/27/2019 23:38,8/27/2019 23:38,0.19,ft,A
8/27/2019 23:08,8/27/2019 23:08,0.22,ft,A
8/27/2019 22:38,8/27/2019 22:38,0.15,ft,A
8/27/2019 22:08,8/27/2019 22:08,0.19,ft,A
8/27/2019 21:38,8/27/2019 21:38,0.14,ft,A
8/27/2019 21:08,8/27/2019 21:08,0.16,ft,A
8/27/2019 20:38,8/27/2019 20:38,0.13,ft,A
8/27/2019 20:35,8/27/2019 20:35,0.14,ft,A
8/27/2019 20:08,8/27/2019 20:08,0.25,ft,A
8/27/2019 19:38,8/27/2019 19:38,0.21,ft,A
8/27/2019 19:08,8/27/2019 19:08,0.12,ft,A
8/27/2019 18:38,8/27/2019 18:38,0.22,ft,A
8/27/2019 18:08,8/27/2019 18:08,0.2,ft,A
8/27/2019 17:38,8/27/2019 17:38,0.28,ft,A
8/27/2019 17:08,8/27/2019 17:08,0.26,ft,A
8/27/2019 16:38,8/27/2019 16:38,0.29,ft,A
8/27/2019 16:08,8/27/2019 16:08,0.27,ft,A
8/27/2019 15:08,8/27/2019 15:08,0.23,ft,A
8/27/2019 14:38,8/27/2019 14:38,0.29,ft,A
8/27/2019 14:08,8/27/2019 14:08,0.34,ft,A
8/27/2019 13:38,8/27/2019 13:38,0.31,ft,A
8/27/2019 13:08,8/27/2019 13:08,0.28,ft,A
8/27/2019 12:38,8/27/2019 12:38,0.31,ft,A
8/27/2019 12:08,8/27/2019 12:08,0.34,ft,A
8/27/2019 11:38,8/27/2019 11:38,0.31,ft,A
8/27/2019 11:08,8/27/2019 11:08,0.26,ft,A
8/27/2019 10:38,8/27/2019 10:38,0.28,ft,A
8/27/2019 10:08,8/27/2019 10:08,0.29,ft,A
8/27/2019 9:38,8/27/2019 9:38,0.24,ft,A
8/27/2019 9:08,8/27/2019 9:08,0.28,ft,A
8/27/2019 8:38,8/27/2019 8:38,0.24,ft,A
8/27/2019 8:08,8/27/2019 8:08,0.29,ft,A
8/27/2019 7:38,8/27/2019 7:38,0.27,ft,A
8/27/2019 7:08,8/27/2019 7:08,0.29,ft,A
8/27/2019 6:38,8/27/2019 6:38,0.24,ft,A
8/27/2019 6:08,8/27/2019 6:08,0.25,ft,A
8/27/2019 5:38,8/27/2019 5:38,0.22,ft,A
8/27/2019 5:08,8/27/2019 5:08,0.23,ft,A
8/27/2019 4:38,8/27/2019 4:38,0.16,ft,A
8/27/2019 4:08,8/27/2019 4:08,0.19,ft,A
8/27/2019 3:38,8/27/2019 3:38,0.18,ft,A
8/27/2019 3:08,8/27/2019 3:08,0.21,ft,A
8/27/2019 2:38,8/27/2019 2:38,0.23,ft,A
8/27/2019 2:08,8/27/2019 2:08,0.28,ft,A
8/27/2019 1:38,8/27/2019 1:38,0.29,ft,A
8/27/2019 1:08,8/27/2019 1:08,0.25,ft,A
8/27/2019 0:38,8/27/2019 0:38,0.28,ft,A
8/27/2019 0:08,8/27/2019 0:08,0.3,ft,A
8/26/2019 23:38,8/26/2019 23:38,0.28,ft,A
8/26/2019 23:08,8/26/2019 23:08,0.23,ft,A
8/26/2019 22:38,8/26/2019 22:38,0.24,ft,A
8/26/2019 22:08,8/26/2019 22:08,0.29,ft,A
8/26/2019 21:38,8/26/2019 21:38,0.21,ft,A
8/26/2019 21:08,8/26/2019 21:08,0.3,ft,A
8/26/2019 21:01,8/26/2019 21:01,0.28,ft,A
8/26/2019 20:38,8/26/2019 20:38,0.17,ft,A
8/26/2019 20:08,8/26/2019 20:08,0.18,ft,A
8/26/2019 19:38,8/26/2019 19:38,0.26,ft,A
8/26/2019 19:08,8/26/2019 19:08,0.29,ft,A
8/26/2019 19:07,8/26/2019 19:07,0.3,ft,A
8/26/2019 18:38,8/26/2019 18:38,0.4,ft,A
8/26/2019 18:08,8/26/2019 18:08,0.37,ft,A
8/26/2019 18:07,8/26/2019 18:07,0.36,ft,A
8/26/2019 17:54,8/26/2019 17:54,0.26,ft,A
8/26/2019 17:47,8/26/2019 17:47,0.16,ft,A
8/26/2019 17:38,8/26/2019 17:38,0.05,ft,A
8/26/2019 17:08,8/26/2019 17:08,-0.04,ft,A
8/26/2019 17:02,8/26/2019 17:03,0.02,ft,A
8/26/2019 16:50,8/26/2019 16:50,0.14,ft,A
8/26/2019 16:36,8/26/2019 16:36,0.27,ft,A
8/26/2019 16:17,8/26/2019 16:17,0.38,ft,A
8/26/2019 16:08,8/26/2019 16:08,0.27,ft,A
8/26/2019 16:03,8/26/2019 16:03,0.22,ft,A
8/26/2019 15:38,8/26/2019 15:38,0.11,ft,A
8/26/2019 15:08,8/26/2019 15:08,0.19,ft,A
8/26/2019 14:38,8/26/2019 14:38,0.1,ft,A
8/26/2019 14:08,8/26/2019 14:08,0.04,ft,A
8/26/2019 13:58,8/26/2019 13:58,0.01,ft,A
8/26/2019 13:08,8/26/2019 13:08,0.1,ft,A
8/26/2019 12:38,8/26/2019 12:38,0.03,ft,A
8/26/2019 12:08,8/26/2019 12:08,0.08,ft,A
8/26/2019 11:50,8/26/2019 11:50,0.02,ft,A
8/26/2019 11:38,8/26/2019 11:38,-0.08,ft,A
8/26/2019 11:08,8/26/2019 11:08,-0.1,ft,A
8/26/2019 10:38,8/26/2019 10:38,-0.05,ft,A
8/26/2019 10:08,8/26/2019 10:08,-0.11,ft,A
8/26/2019 9:38,8/26/2019 9:38,-0.08,ft,A
8/26/2019 9:08,8/26/2019 9:08,-0.14,ft,A
8/26/2019 8:38,8/26/2019 8:38,-0.16,ft,A
8/26/2019 8:08,8/26/2019 8:08,-0.17,ft,A
8/26/2019 7:38,8/26/2019 7:38,-0.2,ft,A
8/26/2019 7:08,8/26/2019 7:08,-0.14,ft,A
8/26/2019 6:38,8/26/2019 6:38,-0.09,ft,A
8/26/2019 6:08,8/26/2019 6:08,-0.08,ft,A
8/26/2019 5:38,8/26/2019 5:38,-0.13,ft,A
8/26/2019 5:08,8/26/2019 5:08,-0.12,ft,A
8/26/2019 4:38,8/26/2019 4:38,-0.11,ft,A
8/26/2019 4:08,8/26/2019 4:08,-0.12,ft,A
8/26/2019 3:38,8/26/2019 3:38,-0.11,ft,A
8/26/2019 3:08,8/26/2019 3:08,-0.13,ft,A
8/26/2019 2:38,8/26/2019 2:38,-0.08,ft,A
8/26/2019 2:08,8/26/2019 2:08,-0.04,ft,A
8/26/2019 1:38,8/26/2019 1:38,-0.04,ft,A
8/26/2019 1:08,8/26/2019 1:08,-0.04,ft,A
8/26/2019 0:38,8/26/2019 0:38,0.01,ft,A
8/26/2019 0:08,8/26/2019 0:08,0.03,ft,A
8/25/2019 23:38,8/25/2019 23:38,0.09,ft,A
8/25/2019 23:08,8/25/2019 23:08,0.03,ft,A
8/25/2019 22:38,8/25/2019 22:38,0.02,ft,A
8/25/2019 22:08,8/25/2019 22:08,-0.02,ft,A
8/25/2019 21:56,8/25/2019 21:56,0.04,ft,A
8/25/2019 21:38,8/25/2019 21:38,0.14,ft,A
8/25/2019 21:29,8/25/2019 21:29,0.14,ft,A
8/25/2019 21:08,8/25/2019 21:08,0.04,ft,A
8/25/2019 20:38,8/25/2019 20:38,0.1,ft,A
8/25/2019 20:08,8/25/2019 20:08,0.07,ft,A
8/25/2019 19:38,8/25/2019 19:38,0.08,ft,A
8/25/2019 19:08,8/25/2019 19:08,0.06,ft,A
8/25/2019 19:07,8/25/2019 19:07,0.05,ft,A
8/25/2019 18:38,8/25/2019 18:38,-0.05,ft,A
8/25/2019 18:24,8/25/2019 18:24,0,ft,A
8/25/2019 18:08,8/25/2019 18:08,0.1,ft,A
8/25/2019 16:38,8/25/2019 16:38,0.06,ft,A
8/25/2019 16:24,8/25/2019 16:24,0.12,ft,A
8/25/2019 16:08,8/25/2019 16:08,0.22,ft,A
8/25/2019 15:38,8/25/2019 15:38,0.28,ft,A
8/25/2019 15:33,8/25/2019 15:33,0.28,ft,A
8/25/2019 15:04,8/25/2019 15:04,0.12,ft,A
8/25/2019 14:38,8/25/2019 14:38,0.01,ft,A
8/25/2019 14:32,8/25/2019 14:32,0.04,ft,A
8/25/2019 14:19,8/25/2019 14:19,0.15,ft,A
8/25/2019 14:08,8/25/2019 14:08,0.25,ft,A
8/25/2019 13:38,8/25/2019 13:38,0.27,ft,A
8/25/2019 13:08,8/25/2019 13:08,0.31,ft,A
8/25/2019 12:38,8/25/2019 12:38,0.34,ft,A
8/25/2019 12:08,8/25/2019 12:08,0.38,ft,A
8/25/2019 12:03,8/25/2019 12:03,0.42,ft,A
8/25/2019 11:38,8/25/2019 11:38,0.52,ft,A
8/25/2019 11:30,8/25/2019 11:30,0.49,ft,A
8/25/2019 11:08,8/25/2019 11:08,0.39,ft,A
8/25/2019 10:38,8/25/2019 10:38,0.37,ft,A
8/25/2019 10:08,8/25/2019 10:08,0.33,ft,A
8/25/2019 9:38,8/25/2019 9:38,0.38,ft,A
8/25/2019 9:20,8/25/2019 9:20,0.32,ft,A
8/25/2019 9:08,8/25/2019 9:08,0.21,ft,A
8/25/2019 8:58,8/25/2019 8:58,0.2,ft,A
8/25/2019 8:38,8/25/2019 8:38,0.3,ft,A
8/25/2019 8:34,8/25/2019 8:34,0.33,ft,A
8/25/2019 8:08,8/25/2019 8:08,0.43,ft,A
8/25/2019 7:38,8/25/2019 7:38,0.37,ft,A
8/25/2019 7:08,8/25/2019 7:08,0.35,ft,A
8/25/2019 6:38,8/25/2019 6:38,0.43,ft,A
8/25/2019 6:08,8/25/2019 6:08,0.38,ft,A
8/25/2019 5:58,8/25/2019 5:58,0.44,ft,A
8/25/2019 5:38,8/25/2019 5:38,0.54,ft,A
8/25/2019 5:08,8/25/2019 5:08,0.54,ft,A
8/25/2019 4:38,8/25/2019 4:38,0.49,ft,A
8/25/2019 4:08,8/25/2019 4:08,0.49,ft,A
8/25/2019 3:38,8/25/2019 3:38,0.49,ft,A
8/25/2019 3:08,8/25/2019 3:08,0.51,ft,A
8/25/2019 2:38,8/25/2019 2:38,0.55,ft,A
8/25/2019 2:08,8/25/2019 2:08,0.46,ft,A
8/25/2019 1:38,8/25/2019 1:38,0.47,ft,A
8/25/2019 1:33,8/25/2019 1:33,0.51,ft,A
8/25/2019 1:08,8/25/2019 1:08,0.62,ft,A
8/25/2019 1:03,8/25/2019 1:03,0.61,ft,A
8/25/2019 0:38,8/25/2019 0:38,0.51,ft,A
8/25/2019 0:29,8/25/2019 0:29,0.48,ft,A
8/25/2019 0:08,8/25/2019 0:08,0.38,ft,A
8/25/2019 0:06,8/25/2019 0:06,0.39,ft,A
8/24/2019 23:38,8/24/2019 23:38,0.49,ft,A
8/24/2019 23:08,8/24/2019 23:08,0.52,ft,A
8/24/2019 22:38,8/24/2019 22:38,0.45,ft,A
8/24/2019 22:08,8/24/2019 22:08,0.53,ft,A
8/24/2019 21:38,8/24/2019 21:38,0.42,ft,A
8/24/2019 20:38,8/24/2019 20:38,0.5,ft,A
8/24/2019 20:08,8/24/2019 20:08,0.46,ft,A
8/24/2019 19:38,8/24/2019 19:38,0.49,ft,A
8/24/2019 19:08,8/24/2019 19:08,0.57,ft,A
8/24/2019 18:38,8/24/2019 18:38,0.56,ft,A
8/24/2019 18:08,8/24/2019 18:08,0.65,ft,A
8/24/2019 17:38,8/24/2019 17:38,0.58,ft,A
8/24/2019 17:08,8/24/2019 17:08,0.49,ft,A
8/24/2019 16:38,8/24/2019 16:38,0.59,ft,A
8/24/2019 16:08,8/24/2019 16:08,0.64,ft,A
8/24/2019 15:38,8/24/2019 15:38,0.64,ft,A
8/24/2019 15:08,8/24/2019 15:08,0.62,ft,A
8/24/2019 14:38,8/24/2019 14:38,0.6,ft,A
8/24/2019 14:08,8/24/2019 14:08,0.63,ft,A
8/24/2019 13:08,8/24/2019 13:08,0.64,ft,A
8/24/2019 12:38,8/24/2019 12:38,0.64,ft,A
8/24/2019 12:08,8/24/2019 12:08,0.67,ft,A
8/24/2019 11:38,8/24/2019 11:38,0.68,ft,A
8/24/2019 11:08,8/24/2019 11:08,0.7,ft,A
8/24/2019 10:38,8/24/2019 10:38,0.65,ft,A
8/24/2019 10:08,8/24/2019 10:08,0.69,ft,A
8/24/2019 9:38,8/24/2019 9:38,0.7,ft,A
8/24/2019 9:08,8/24/2019 9:08,0.77,ft,A
8/24/2019 8:38,8/24/2019 8:38,0.82,ft,A
8/24/2019 8:08,8/24/2019 8:08,0.81,ft,A
8/24/2019 7:38,8/24/2019 7:38,0.86,ft,A
8/24/2019 7:08,8/24/2019 7:08,0.8,ft,A
8/24/2019 6:38,8/24/2019 6:38,0.76,ft,A
8/24/2019 6:08,8/24/2019 6:08,0.77,ft,A
8/24/2019 6:02,8/24/2019 6:02,0.79,ft,A
8/24/2019 5:38,8/24/2019 5:38,0.89,ft,A
8/24/2019 5:08,8/24/2019 5:08,0.94,ft,A
8/24/2019 4:38,8/24/2019 4:38,0.94,ft,A
8/24/2019 4:08,8/24/2019 4:08,0.96,ft,A
8/24/2019 3:38,8/24/2019 3:38,0.99,ft,A
8/24/2019 3:34,8/24/2019 3:34,0.98,ft,A
8/24/2019 3:08,8/24/2019 3:08,0.87,ft,A
8/24/2019 2:38,8/24/2019 2:38,0.88,ft,A
8/24/2019 2:08,8/24/2019 2:08,0.82,ft,A
8/24/2019 1:38,8/24/2019 1:38,0.83,ft,A
8/24/2019 1:08,8/24/2019 1:08,0.81,ft,A
8/24/2019 0:49,8/24/2019 0:49,0.83,ft,A
8/24/2019 0:38,8/24/2019 0:38,0.93,ft,A
8/24/2019 0:23,8/24/2019 0:23,0.95,ft,A
8/24/2019 0:08,8/24/2019 0:08,0.85,ft,A
8/24/2019 0:06,8/24/2019 0:06,0.83,ft,A
8/23/2019 23:43,8/23/2019 23:43,0.73,ft,A
8/23/2019 23:38,8/23/2019 23:38,0.83,ft,A
8/23/2019 23:08,8/23/2019 23:08,0.94,ft,A
8/23/2019 23:02,8/23/2019 23:02,0.88,ft,A
8/23/2019 22:55,8/23/2019 22:55,0.77,ft,A
8/23/2019 22:50,8/23/2019 22:50,0.66,ft,A
8/23/2019 22:46,8/23/2019 22:46,0.54,ft,A
8/23/2019 22:43,8/23/2019 22:43,0.43,ft,A
8/23/2019 22:38,8/23/2019 22:38,0.3,ft,A
8/23/2019 22:37,8/23/2019 22:37,0.27,ft,A
8/23/2019 22:27,8/23/2019 22:27,0.17,ft,A
8/23/2019 22:20,8/23/2019 22:20,0.27,ft,A
8/23/2019 22:14,8/23/2019 22:14,0.38,ft,A
8/23/2019 22:08,8/23/2019 22:08,0.5,ft,A
8/23/2019 22:07,8/23/2019 22:07,0.51,ft,A
8/23/2019 21:54,8/23/2019 21:54,0.61,ft,A
8/23/2019 21:47,8/23/2019 21:47,0.72,ft,A
8/23/2019 21:38,8/23/2019 21:38,0.82,ft,A
8/23/2019 21:08,8/23/2019 21:08,0.9,ft,A
8/23/2019 20:38,8/23/2019 20:38,0.88,ft,A
8/23/2019 20:08,8/23/2019 20:08,0.87,ft,A
8/23/2019 20:00,8/23/2019 20:01,0.8,ft,A
8/23/2019 19:38,8/23/2019 19:38,0.68,ft,A
8/23/2019 19:33,8/23/2019 19:33,0.74,ft,A
8/23/2019 19:08,8/23/2019 19:08,0.85,ft,A
8/23/2019 19:01,8/23/2019 19:01,0.81,ft,A
8/23/2019 18:38,8/23/2019 18:38,0.7,ft,A
8/23/2019 18:08,8/23/2019 18:08,0.6,ft,A
8/23/2019 17:38,8/23/2019 17:38,0.54,ft,A
8/23/2019 17:08,8/23/2019 17:08,0.56,ft,A
8/23/2019 16:38,8/23/2019 16:38,0.52,ft,A
8/23/2019 16:08,8/23/2019 16:08,0.54,ft,A
8/23/2019 15:38,8/23/2019 15:38,0.55,ft,A
8/23/2019 15:08,8/23/2019 15:08,0.56,ft,A
8/23/2019 14:38,8/23/2019 14:38,0.57,ft,A
8/23/2019 14:08,8/23/2019 14:08,0.59,ft,A
8/23/2019 13:38,8/23/2019 13:38,0.57,ft,A
8/23/2019 13:08,8/23/2019 13:08,0.55,ft,A
8/23/2019 12:38,8/23/2019 12:38,0.56,ft,A
8/23/2019 12:08,8/23/2019 12:08,0.56,ft,A
8/23/2019 11:38,8/23/2019 11:38,0.58,ft,A
8/23/2019 11:08,8/23/2019 11:08,0.56,ft,A
8/23/2019 10:38,8/23/2019 10:38,0.56,ft,A
8/23/2019 10:08,8/23/2019 10:08,0.54,ft,A
8/23/2019 9:38,8/23/2019 9:38,0.54,ft,A
8/23/2019 9:08,8/23/2019 9:08,0.56,ft,A
8/23/2019 8:38,8/23/2019 8:38,0.55,ft,A
8/23/2019 8:08,8/23/2019 8:08,0.53,ft,A
8/23/2019 7:38,8/23/2019 7:38,0.53,ft,A
8/23/2019 7:08,8/23/2019 7:08,0.57,ft,A
8/23/2019 6:38,8/23/2019 6:38,0.57,ft,A
8/23/2019 6:08,8/23/2019 6:08,0.6,ft,A
8/23/2019 5:38,8/23/2019 5:38,0.63,ft,A
8/23/2019 5:08,8/23/2019 5:08,0.58,ft,A
8/23/2019 5:07,8/23/2019 5:07,0.58,ft,A
8/23/2019 4:38,8/23/2019 4:38,0.68,ft,A
8/23/2019 4:08,8/23/2019 4:08,0.63,ft,A
8/23/2019 3:38,8/23/2019 3:38,0.67,ft,A
8/23/2019 3:08,8/23/2019 3:08,0.63,ft,A
8/23/2019 2:38,8/23/2019 2:38,0.72,ft,A
8/23/2019 2:08,8/23/2019 2:08,0.67,ft,A
8/23/2019 1:38,8/23/2019 1:38,0.7,ft,A
8/23/2019 1:08,8/23/2019 1:08,0.76,ft,A
8/23/2019 0:38,8/23/2019 0:38,0.72,ft,A
8/23/2019 0:08,8/23/2019 0:08,0.76,ft,A
8/22/2019 23:38,8/22/2019 23:38,0.8,ft,A
8/22/2019 23:29,8/22/2019 23:29,0.82,ft,A
8/22/2019 23:08,8/22/2019 23:08,0.71,ft,A
8/22/2019 22:47,8/22/2019 22:47,0.64,ft,A
8/22/2019 22:38,8/22/2019 22:38,0.75,ft,A
8/22/2019 22:34,8/22/2019 22:34,0.8,ft,A
8/22/2019 22:26,8/22/2019 22:26,0.91,ft,A
8/22/2019 22:08,8/22/2019 22:08,1.02,ft,A
8/22/2019 21:38,8/22/2019 21:38,1,ft,A
8/22/2019 21:33,8/22/2019 21:33,0.97,ft,A
8/22/2019 21:20,8/22/2019 21:20,0.87,ft,A
8/22/2019 21:08,8/22/2019 21:08,0.76,ft,A
8/22/2019 20:38,8/22/2019 20:38,0.68,ft,A
8/22/2019 20:31,8/22/2019 20:31,0.74,ft,A
8/22/2019 20:08,8/22/2019 20:08,0.84,ft,A
8/22/2019 19:58,8/22/2019 19:58,0.77,ft,A
8/22/2019 19:51,8/22/2019 19:51,0.67,ft,A
8/22/2019 19:45,8/22/2019 19:45,0.55,ft,A
8/22/2019 19:38,8/22/2019 19:38,0.45,ft,A
8/22/2019 19:19,8/22/2019 19:19,0.42,ft,A
8/22/2019 19:08,8/22/2019 19:08,0.52,ft,A
8/22/2019 18:57,8/22/2019 18:57,0.61,ft,A
8/22/2019 18:38,8/22/2019 18:38,0.72,ft,A
8/22/2019 18:08,8/22/2019 18:08,0.75,ft,A
8/22/2019 17:38,8/22/2019 17:38,0.74,ft,A
8/22/2019 17:08,8/22/2019 17:08,0.72,ft,A
8/22/2019 16:38,8/22/2019 16:38,0.75,ft,A
8/22/2019 16:08,8/22/2019 16:08,0.72,ft,A
8/22/2019 15:38,8/22/2019 15:38,0.72,ft,A
8/22/2019 15:08,8/22/2019 15:08,0.73,ft,A
8/22/2019 14:38,8/22/2019 14:38,0.7,ft,A
8/22/2019 14:08,8/22/2019 14:08,0.72,ft,A
8/22/2019 13:38,8/22/2019 13:38,0.7,ft,A
8/22/2019 13:08,8/22/2019 13:08,0.73,ft,A
8/22/2019 12:38,8/22/2019 12:38,0.81,ft,A
8/22/2019 12:08,8/22/2019 12:08,0.8,ft,A
8/22/2019 11:38,8/22/2019 11:38,0.76,ft,A
8/22/2019 11:08,8/22/2019 11:08,0.78,ft,A
8/22/2019 10:38,8/22/2019 10:38,0.75,ft,A
8/22/2019 10:08,8/22/2019 10:08,0.75,ft,A
8/22/2019 9:38,8/22/2019 9:38,0.85,ft,A
8/22/2019 9:08,8/22/2019 9:08,0.87,ft,A
8/22/2019 8:38,8/22/2019 8:38,0.86,ft,A
8/22/2019 8:08,8/22/2019 8:08,0.88,ft,A
8/22/2019 4:08,8/22/2019 4:08,0.8,ft,A
8/22/2019 3:38,8/22/2019 3:38,0.79,ft,A
8/22/2019 3:08,8/22/2019 3:08,0.8,ft,A
8/22/2019 2:38,8/22/2019 2:38,0.81,ft,A
8/22/2019 2:08,8/22/2019 2:08,0.8,ft,A
8/22/2019 1:38,8/22/2019 1:38,0.78,ft,A
8/22/2019 1:08,8/22/2019 1:08,0.78,ft,A
8/22/2019 0:38,8/22/2019 0:38,0.77,ft,A
8/22/2019 0:08,8/22/2019 0:08,0.77,ft,A
8/21/2019 23:38,8/21/2019 23:38,0.8,ft,A
8/21/2019 23:08,8/21/2019 23:08,0.77,ft,A
8/21/2019 22:38,8/21/2019 22:38,0.77,ft,A
8/21/2019 22:08,8/21/2019 22:08,0.78,ft,A
8/21/2019 21:38,8/21/2019 21:38,0.76,ft,A
8/21/2019 21:08,8/21/2019 21:08,0.7,ft,A
8/21/2019 20:38,8/21/2019 20:38,0.72,ft,A
8/21/2019 20:34,8/21/2019 20:34,0.73,ft,A
8/21/2019 20:08,8/21/2019 20:08,0.83,ft,A
8/21/2019 19:38,8/21/2019 19:38,0.8,ft,A
8/21/2019 19:08,8/21/2019 19:08,0.77,ft,A
8/21/2019 18:57,8/21/2019 18:57,0.8,ft,A
8/21/2019 18:38,8/21/2019 18:38,0.9,ft,A
8/21/2019 18:08,8/21/2019 18:08,0.8,ft,A
8/21/2019 17:59,8/21/2019 17:59,0.75,ft,A
8/21/2019 17:38,8/21/2019 17:38,0.64,ft,A
8/21/2019 17:21,8/21/2019 17:21,0.66,ft,A
8/21/2019 17:08,8/21/2019 17:08,0.56,ft,A
8/21/2019 17:05,8/21/2019 17:05,0.52,ft,A
8/21/2019 16:51,8/21/2019 16:51,0.4,ft,A
8/21/2019 16:38,8/21/2019 16:38,0.5,ft,A
8/21/2019 16:31,8/21/2019 16:31,0.61,ft,A
8/21/2019 16:20,8/21/2019 16:20,0.72,ft,A
8/21/2019 16:08,8/21/2019 16:08,0.61,ft,A
8/21/2019 16:03,8/21/2019 16:03,0.54,ft,A
8/21/2019 15:58,8/21/2019 15:58,0.43,ft,A
8/21/2019 15:54,8/21/2019 15:54,0.31,ft,A
8/21/2019 15:38,8/21/2019 15:38,0.2,ft,A
8/21/2019 15:36,8/21/2019 15:36,0.25,ft,A
8/21/2019 15:32,8/21/2019 15:32,0.36,ft,A
8/21/2019 15:28,8/21/2019 15:28,0.49,ft,A
8/21/2019 15:25,8/21/2019 15:25,0.59,ft,A
8/21/2019 15:22,8/21/2019 15:22,0.7,ft,A
8/21/2019 15:17,8/21/2019 15:17,0.83,ft,A
8/21/2019 15:08,8/21/2019 15:08,0.93,ft,A
8/21/2019 15:03,8/21/2019 15:03,0.92,ft,A
8/21/2019 14:52,8/21/2019 14:52,0.82,ft,A
8/21/2019 14:46,8/21/2019 14:46,0.72,ft,A
8/21/2019 14:38,8/21/2019 14:38,0.6,ft,A
8/21/2019 14:08,8/21/2019 14:08,0.56,ft,A
8/21/2019 13:57,8/21/2019 13:57,0.58,ft,A
8/21/2019 13:38,8/21/2019 13:38,0.48,ft,A
8/21/2019 13:08,8/21/2019 13:08,0.51,ft,A
8/21/2019 12:38,8/21/2019 12:38,0.6,ft,A
8/21/2019 12:08,8/21/2019 12:08,0.62,ft,A
8/21/2019 11:38,8/21/2019 11:38,0.67,ft,A
8/21/2019 11:08,8/21/2019 11:08,0.7,ft,A
8/21/2019 10:38,8/21/2019 10:38,0.68,ft,A
8/21/2019 10:08,8/21/2019 10:08,0.68,ft,A
8/21/2019 9:38,8/21/2019 9:38,0.69,ft,A
8/21/2019 9:08,8/21/2019 9:08,0.69,ft,A
8/21/2019 8:38,8/21/2019 8:38,0.71,ft,A
8/21/2019 8:08,8/21/2019 8:08,0.7,ft,A
8/21/2019 7:38,8/21/2019 7:38,0.69,ft,A
8/21/2019 7:08,8/21/2019 7:08,0.66,ft,A
8/21/2019 6:38,8/21/2019 6:38,0.64,ft,A
8/21/2019 6:08,8/21/2019 6:08,0.69,ft,A
8/21/2019 5:38,8/21/2019 5:38,0.72,ft,A
8/21/2019 5:08,8/21/2019 5:08,0.63,ft,A
8/21/2019 4:38,8/21/2019 4:38,0.63,ft,A
8/21/2019 4:08,8/21/2019 4:08,0.62,ft,A
8/21/2019 3:38,8/21/2019 3:38,0.55,ft,A
8/21/2019 3:08,8/21/2019 3:08,0.5,ft,A
8/21/2019 2:38,8/21/2019 2:38,0.57,ft,A
8/21/2019 2:08,8/21/2019 2:08,0.62,ft,A
8/21/2019 1:38,8/21/2019 1:38,0.67,ft,A
8/21/2019 1:08,8/21/2019 1:08,0.71,ft,A
8/21/2019 0:38,8/21/2019 0:41,0.74,ft,A
8/21/2019 0:08,8/21/2019 0:08,0.73,ft,A
8/20/2019 23:38,8/20/2019 23:38,0.74,ft,A
8/20/2019 23:24,8/20/2019 23:24,0.81,ft,A
8/20/2019 23:08,8/20/2019 23:08,0.92,ft,A
8/20/2019 22:38,8/20/2019 22:38,0.93,ft,A
8/20/2019 22:08,8/20/2019 22:08,0.89,ft,A
8/20/2019 21:58,8/20/2019 21:58,0.87,ft,A
8/20/2019 21:38,8/20/2019 21:38,0.77,ft,A
8/20/2019 21:26,8/20/2019 21:26,0.66,ft,A
8/20/2019 21:08,8/20/2019 21:08,0.56,ft,A
8/20/2019 21:00,8/20/2019 21:00,0.64,ft,A
8/20/2019 20:51,8/20/2019 20:51,0.75,ft,A
8/20/2019 20:38,8/20/2019 20:38,0.86,ft,A
8/20/2019 19:38,8/20/2019 19:38,0.79,ft,A
8/20/2019 19:08,8/20/2019 19:08,0.74,ft,A
8/20/2019 18:38,8/20/2019 18:38,0.71,ft,A
8/20/2019 18:08,8/20/2019 18:08,0.72,ft,A
8/20/2019 17:38,8/20/2019 17:38,0.73,ft,A
8/20/2019 16:38,8/20/2019 16:38,0.73,ft,A
8/20/2019 16:08,8/20/2019 16:08,0.7,ft,A
8/20/2019 15:38,8/20/2019 15:38,0.7,ft,A
8/20/2019 14:08,8/20/2019 14:08,0.76,ft,A
8/20/2019 13:38,8/20/2019 13:38,0.76,ft,A
8/20/2019 13:08,8/20/2019 13:08,0.73,ft,A
8/20/2019 12:38,8/20/2019 12:38,0.74,ft,A
8/20/2019 12:08,8/20/2019 12:08,0.78,ft,A
8/20/2019 11:38,8/20/2019 11:38,0.82,ft,A
8/20/2019 11:08,8/20/2019 11:08,0.86,ft,A
8/20/2019 10:38,8/20/2019 10:38,0.88,ft,A
8/20/2019 10:08,8/20/2019 10:08,0.9,ft,A
8/20/2019 9:38,8/20/2019 9:38,0.91,ft,A
8/20/2019 9:08,8/20/2019 9:08,0.93,ft,A
8/20/2019 8:38,8/20/2019 8:38,0.94,ft,A
8/20/2019 8:08,8/20/2019 8:08,0.94,ft,A
8/20/2019 7:38,8/20/2019 7:38,0.96,ft,A
8/20/2019 7:08,8/20/2019 7:08,0.94,ft,A
8/20/2019 6:38,8/20/2019 6:38,0.94,ft,A
8/20/2019 5:38,8/20/2019 5:38,0.96,ft,A
