,dayStart,duration,elev,Duration in Days
144,2015-02-21,1.0,9.95,0.0
145,2015-02-22,1.0,8.45,0.0
146,2015-02-23,1.0,6.4,0.0
147,2015-02-24,1.0,5.55,0.0
148,2015-02-25,1.0,6.71,0.0
149,2015-02-26,1.0,7.25,0.0
150,2015-02-27,1.0,7.03,0.0
151,2015-02-28,1.0,9.64,0.0
152,2015-03-23,1.0,9.94,0.0
153,2015-03-31,1.0,9.85,0.0
154,2015-04-01,1.0,9.73,0.0
155,2015-05-11,1.0,9.81,0.0
156,2015-05-12,1.0,9.1,0.0
157,2015-05-13,1.0,8.12,0.0
158,2015-05-14,1.0,7.33,0.0
159,2015-05-15,1.0,6.54,0.0
160,2015-05-16,1.0,5.95,0.0
161,2015-05-17,1.0,5.46,0.0
162,2015-06-17,1.0,5.53,0.0
163,2015-06-18,1.0,5.66,0.0
164,2015-06-25,1.0,5.36,0.0
165,2015-06-26,1.0,5.58,0.0
166,2015-06-27,1.0,7.26,0.0
167,2015-06-28,1.0,6.58,0.0
168,2015-06-29,1.0,5.11,0.0
169,2015-07-03,1.0,5.36,0.0
170,2015-07-04,1.0,5.49,0.0
171,2015-07-05,1.0,5.15,0.0
172,2015-07-09,1.0,7.41,0.0
173,2015-07-11,1.0,9.51,0.0
174,2015-07-12,1.0,7.36,0.0
175,2015-07-13,1.0,5.36,0.0
176,2015-07-14,1.0,5.5,0.0
177,2015-07-15,1.0,6.79,0.0
178,2015-07-16,1.0,6.92,0.0
179,2015-07-17,1.0,6.89,0.0
180,2015-07-18,1.0,6.98,0.0
181,2015-07-19,1.0,6.16,0.0
182,2015-07-21,1.0,5.29,0.0
183,2015-07-22,1.0,6.32,0.0
184,2015-07-23,1.0,5.78,0.0
185,2015-08-06,1.0,5.11,0.0
186,2015-08-13,1.0,5.17,0.0
187,2015-08-28,1.0,5.34,0.0
188,2015-09-26,1.0,5.54,0.0
189,2015-09-30,1.0,5.86,0.0
190,2015-10-01,1.0,8.12,0.0
191,2015-10-02,1.0,9.23,0.0
192,2015-10-03,1.0,9.82,0.0
193,2015-10-23,1.0,9.2,0.0
194,2015-10-24,1.0,8.27,0.0
195,2015-10-25,1.0,6.29,0.0
196,2015-10-28,1.0,6.24,0.0
197,2015-10-29,1.0,6.64,0.0
198,2015-10-30,1.0,7.2,0.0
199,2015-10-31,1.0,7.02,0.0
200,2015-11-01,1.0,5.67,0.0
201,2015-11-03,1.0,8.1,0.0
202,2016-04-18,1.0,9.1,0.0
203,2016-04-19,1.0,8.73,0.0
204,2016-04-20,1.0,8.64,0.0
205,2016-04-21,1.0,8.57,0.0
206,2016-04-22,1.0,8.53,0.0
207,2016-04-23,1.0,8.49,0.0
208,2016-04-24,1.0,8.15,0.0
209,2016-04-25,1.0,7.75,0.0
210,2016-04-26,1.0,7.21,0.0
211,2016-04-27,1.0,6.79,0.0
212,2016-04-28,1.0,7.39,0.0
213,2016-04-29,1.0,8.77,0.0
214,2016-04-30,1.0,9.13,0.0
215,2016-05-01,1.0,8.77,0.0
216,2016-05-02,1.0,8.24,0.0
217,2016-05-03,1.0,7.77,0.0
218,2016-05-04,1.0,7.66,0.0
219,2016-05-05,1.0,8.32,0.0
220,2016-05-06,1.0,9.43,0.0
221,2016-06-19,1.0,8.64,0.0
222,2016-06-20,1.0,6.44,0.0
223,2016-06-21,1.0,5.12,0.0
224,2016-06-22,1.0,5.14,0.0
225,2016-06-23,1.0,5.05,0.0
226,2016-06-27,1.0,7.71,0.0
227,2016-07-04,1.0,7.7,0.0
228,2016-07-05,1.0,6.08,0.0
229,2016-07-06,1.0,5.92,0.0
230,2016-07-07,1.0,6.68,0.0
231,2016-07-08,1.0,6.93,0.0
232,2016-07-09,1.0,6.27,0.0
233,2016-07-10,1.0,7.97,0.0
234,2016-07-11,1.0,7.15,0.0
235,2016-07-12,1.0,8.23,0.0
236,2016-07-24,1.0,8.87,0.0
237,2016-07-25,1.0,7.16,0.0
238,2016-07-26,1.0,6.36,0.0
239,2016-07-27,1.0,6.29,0.0
240,2016-07-28,1.0,6.12,0.0
241,2016-07-29,1.0,6.02,0.0
242,2016-07-30,1.0,5.41,0.0
243,2016-08-02,1.0,6.85,0.0
244,2016-08-03,1.0,6.92,0.0
245,2016-08-04,1.0,6.61,0.0
246,2016-08-05,1.0,6.36,0.0
247,2016-08-06,1.0,5.58,0.0
248,2016-08-11,1.0,9.17,0.0
249,2016-08-13,1.0,8.77,0.0
250,2016-08-14,1.0,5.87,0.0
251,2016-08-16,1.0,5.83,0.0
252,2016-08-17,1.0,7.25,0.0
253,2016-08-18,1.0,8.12,0.0
254,2016-08-19,1.0,6.8,0.0
255,2016-08-20,1.0,5.87,0.0
256,2016-08-21,1.0,5.43,0.0
257,2016-08-23,1.0,5.51,0.0
258,2016-08-24,1.0,7.63,0.0
259,2016-08-25,1.0,7.9,0.0
260,2016-08-26,1.0,6.63,0.0
261,2016-08-27,1.0,6.59,0.0
262,2016-08-28,1.0,6.26,0.0
263,2016-08-31,1.0,6.4,0.0
264,2016-09-01,1.0,7.47,0.0
265,2016-09-02,1.0,6.19,0.0
266,2016-09-03,1.0,5.69,0.0
267,2016-09-04,1.0,5.39,0.0
268,2016-09-09,1.0,5.72,0.0
269,2016-09-10,1.0,5.99,0.0
270,2016-09-11,1.0,5.4,0.0
271,2016-09-14,1.0,5.09,0.0
272,2016-09-15,1.0,5.22,0.0
273,2016-09-21,1.0,6.73,0.0
274,2016-09-26,1.0,8.21,0.0
275,2016-09-27,1.0,7.59,0.0
276,2016-09-28,1.0,7.67,0.0
277,2016-09-29,1.0,7.57,0.0
278,2016-09-30,1.0,7.47,0.0
279,2016-10-01,1.0,7.33,0.0
280,2016-10-02,1.0,6.52,0.0
281,2016-10-03,1.0,5.49,0.0
282,2016-10-04,1.0,5.23,0.0
283,2016-10-05,1.0,5.94,0.0
284,2016-10-06,1.0,6.32,0.0
285,2016-10-07,1.0,6.54,0.0
286,2016-10-08,1.0,7.12,0.0
287,2016-11-01,1.0,9.64,0.0
288,2016-11-02,1.0,9.2,0.0
289,2016-11-03,1.0,8.77,0.0
290,2016-11-04,1.0,8.54,0.0
291,2016-11-05,1.0,8.93,0.0
292,2016-11-06,1.0,8.59,0.0
293,2016-11-07,1.0,7.33,0.0
294,2016-11-08,1.0,5.98,0.0
295,2016-11-09,1.0,5.3,0.0
296,2016-11-10,1.0,7.32,0.0
297,2016-11-11,1.0,7.62,0.0
298,2016-11-12,1.0,5.82,0.0
299,2016-11-16,1.0,5.23,0.0
300,2016-11-17,1.0,5.27,0.0
301,2016-12-09,1.0,5.69,0.0
302,2016-12-10,1.0,5.83,0.0
303,2016-12-11,1.0,7.08,0.0
304,2016-12-12,1.0,7.37,0.0
305,2016-12-13,1.0,7.76,0.0
306,2016-12-14,1.0,8.11,0.0
307,2016-12-15,1.0,7.86,0.0
308,2016-12-16,1.0,7.8,0.0
309,2016-12-17,1.0,7.9,0.0
310,2016-12-18,1.0,6.5,0.0
311,2016-12-19,1.0,5.37,0.0
312,2016-12-20,1.0,5.55,0.0
313,2016-12-21,1.0,6.27,0.0
314,2016-12-22,1.0,6.46,0.0
315,2016-12-23,1.0,6.79,0.0
316,2016-12-24,1.0,6.7,0.0
317,2016-12-25,1.0,5.34,0.0
318,2017-01-03,1.0,5.12,0.0
319,2017-01-04,1.0,5.35,0.0
320,2017-01-05,1.0,5.37,0.0
321,2017-01-06,1.0,6.9,0.0
322,2017-01-07,1.0,9.43,0.0
323,2017-01-12,1.0,9.86,0.0
324,2017-01-13,1.0,8.13,0.0
325,2017-01-14,1.0,7.43,0.0
326,2017-01-18,1.0,9.86,0.0
327,2017-01-19,1.0,8.52,0.0
328,2017-01-20,1.0,8.66,0.0
329,2017-01-21,1.0,9.09,0.0
330,2017-01-22,1.0,7.96,0.0
331,2017-01-23,1.0,6.99,0.0
332,2017-01-24,1.0,7.11,0.0
333,2017-01-25,1.0,7.9,0.0
334,2017-01-26,1.0,8.59,0.0
335,2017-01-27,1.0,9.71,0.0
336,2017-02-10,1.0,9.28,0.0
337,2017-02-11,1.0,8.66,0.0
338,2017-02-12,1.0,7.32,0.0
339,2017-02-13,1.0,6.34,0.0
340,2017-02-14,1.0,5.68,0.0
341,2017-02-15,1.0,5.59,0.0
342,2017-02-16,1.0,5.43,0.0
343,2017-02-17,1.0,5.2,0.0
344,2017-04-02,1.0,5.91,0.0
345,2017-04-03,1.0,6.02,0.0
346,2017-04-04,1.0,5.94,0.0
347,2017-04-05,1.0,5.96,0.0
348,2017-04-06,1.0,6.42,0.0
349,2017-04-07,1.0,6.81,0.0
350,2017-04-08,1.0,7.31,0.0
351,2017-04-09,1.0,9.22,0.0
352,2017-04-16,1.0,9.8,0.0
353,2017-04-17,1.0,8.93,0.0
354,2017-04-18,1.0,8.55,0.0
355,2017-04-19,1.0,8.35,0.0
356,2017-04-20,1.0,8.2,0.0
357,2017-04-21,1.0,8.1,0.0
358,2017-04-22,1.0,8.09,0.0
359,2017-04-23,1.0,8.21,0.0
360,2017-04-24,1.0,8.41,0.0
361,2017-04-25,1.0,9.97,0.0
362,2017-06-18,1.0,9.05,0.0
363,2017-06-19,1.0,7.32,0.0
364,2017-06-20,1.0,8.11,0.0
365,2017-06-21,1.0,9.93,0.0
366,2017-07-03,1.0,9.81,0.0
367,2017-07-04,1.0,8.09,0.0
368,2017-07-05,1.0,7.15,0.0
369,2017-07-06,1.0,6.33,0.0
370,2017-07-07,1.0,5.6,0.0
371,2017-07-08,1.0,5.12,0.0
372,2017-07-12,1.0,5.43,0.0
373,2017-07-13,1.0,6.13,0.0
374,2017-07-14,1.0,7.23,0.0
375,2017-07-15,1.0,7.65,0.0
376,2017-07-16,1.0,6.01,0.0
377,2017-07-29,1.0,5.45,0.0
378,2017-07-30,1.0,5.53,0.0
379,2017-08-02,1.0,5.16,0.0
380,2017-08-03,1.0,5.28,0.0
381,2017-08-04,1.0,5.34,0.0
382,2017-08-05,1.0,5.21,0.0
383,2017-08-11,1.0,5.21,0.0
384,2017-08-12,1.0,5.12,0.0
385,2017-08-14,1.0,5.5,0.0
386,2017-08-15,1.0,6.03,0.0
387,2017-08-16,1.0,6.16,0.0
388,2017-08-17,1.0,6.08,0.0
389,2017-08-18,1.0,6.1,0.0
390,2017-08-19,1.0,6.05,0.0
391,2017-08-20,1.0,5.43,0.0
392,2017-08-23,1.0,5.17,0.0
393,2017-08-24,1.0,5.75,0.0
394,2017-08-25,1.0,5.86,0.0
395,2017-08-26,1.0,5.45,0.0
396,2017-08-31,1.0,5.46,0.0
397,2017-09-01,1.0,5.66,0.0
398,2017-09-02,1.0,5.42,0.0
399,2017-09-07,1.0,5.52,0.0
400,2017-09-08,1.0,5.49,0.0
401,2017-09-09,1.0,5.35,0.0
402,2017-09-14,1.0,5.14,0.0
403,2017-09-15,1.0,5.5,0.0
404,2017-09-16,1.0,5.86,0.0
405,2017-09-17,1.0,5.2,0.0
406,2017-09-22,1.0,5.53,0.0
407,2017-09-23,1.0,5.77,0.0
408,2017-12-15,1.0,5.07,0.0
409,2018-02-01,1.0,6.53,0.0
410,2018-02-02,1.0,5.4,0.0
411,2018-02-19,1.0,5.35,0.0
412,2018-02-20,1.0,7.37,0.0
413,2018-02-21,1.0,7.59,0.0
414,2018-02-22,1.0,6.01,0.0
415,2018-02-23,1.0,5.25,0.0
416,2018-02-24,1.0,6.94,0.0
417,2018-02-25,1.0,5.84,0.0
418,2018-02-28,1.0,6.52,0.0
419,2018-03-01,1.0,6.12,0.0
420,2018-03-02,1.0,6.98,0.0
421,2018-03-03,1.0,7.39,0.0
422,2018-03-04,1.0,8.66,0.0
423,2018-03-05,1.0,9.84,0.0
424,2018-03-09,1.0,9.44,0.0
425,2018-03-10,1.0,7.95,0.0
426,2018-03-11,1.0,6.29,0.0
427,2018-03-25,1.0,5.37,0.0
428,2018-03-26,1.0,6.04,0.0
429,2018-03-27,1.0,6.02,0.0
430,2018-03-28,1.0,6.11,0.0
431,2018-03-29,1.0,7.44,0.0
432,2018-03-30,1.0,8.33,0.0
433,2018-03-31,1.0,8.83,0.0
434,2018-04-01,1.0,9.79,0.0
435,2018-04-17,1.0,9.39,0.0
436,2018-04-18,1.0,8.96,0.0
437,2018-04-19,1.0,9.94,0.0
438,2018-05-16,1.0,9.47,0.0
439,2018-05-17,1.0,9.53,0.0
440,2018-06-12,1.0,9.31,0.0
441,2018-06-13,1.0,8.38,0.0
442,2018-06-14,1.0,7.75,0.0
443,2018-06-15,1.0,7.28,0.0
444,2018-06-16,1.0,6.84,0.0
445,2018-06-17,1.0,5.93,0.0
446,2018-06-18,1.0,5.13,0.0
447,2018-06-19,1.0,5.18,0.0
448,2018-06-20,1.0,6.8,0.0
449,2018-06-21,1.0,7.59,0.0
450,2018-06-22,1.0,7.7,0.0
451,2018-06-23,1.0,7.15,0.0
452,2018-06-24,1.0,5.83,0.0
453,2018-06-27,1.0,6.03,0.0
454,2018-06-28,1.0,7.11,0.0
455,2018-06-29,1.0,6.15,0.0
456,2018-06-30,1.0,6.02,0.0
457,2018-07-01,1.0,5.58,0.0
458,2018-07-03,1.0,7.86,0.0
459,2018-07-07,1.0,9.92,0.0
460,2018-07-08,1.0,7.3,0.0
461,2018-07-11,1.0,5.18,0.0
462,2018-07-18,1.0,6.44,0.0
463,2018-07-19,1.0,5.49,0.0
464,2018-07-25,1.0,5.22,0.0
465,2018-07-28,1.0,5.68,0.0
466,2018-07-29,1.0,5.99,0.0
467,2018-07-30,1.0,6.05,0.0
468,2018-07-31,1.0,7.67,0.0
469,2018-08-20,1.0,9.79,0.0
470,2018-08-21,1.0,8.93,0.0
471,2018-08-24,1.0,9.48,0.0
472,2018-08-25,1.0,6.95,0.0
473,2018-08-26,1.0,5.26,0.0
474,2018-08-29,1.0,7.05,0.0
475,2018-08-30,1.0,8.66,0.0
476,2018-08-31,1.0,8.36,0.0
477,2018-09-01,1.0,6.59,0.0
478,2018-09-06,1.0,5.61,0.0
479,2018-09-07,1.0,5.48,0.0
480,2018-09-12,1.0,5.67,0.0
481,2018-09-13,1.0,9.01,0.0
482,2018-09-14,1.0,9.54,0.0
483,2018-09-15,1.0,8.04,0.0
484,2018-09-16,1.0,6.94,0.0
485,2018-09-17,1.0,6.64,0.0
486,2018-09-18,1.0,8.94,0.0
487,2019-05-26,1.0,9.52,0.0
488,2019-05-27,1.0,8.68,0.0
489,2019-05-28,1.0,7.68,0.0
490,2019-05-29,1.0,7.01,0.0
491,2019-05-30,1.0,6.68,0.0
492,2019-05-31,1.0,6.61,0.0
493,2019-06-01,1.0,6.72,0.0
494,2019-06-02,1.0,6.31,0.0
495,2019-06-03,1.0,5.91,0.0
496,2019-06-04,1.0,5.63,0.0
497,2019-06-05,1.0,5.51,0.0
498,2019-06-06,1.0,5.65,0.0
499,2019-06-07,1.0,5.74,0.0
500,2019-06-08,1.0,5.84,0.0
501,2019-06-09,1.0,6.19,0.0
502,2019-06-10,1.0,7.19,0.0
503,2019-06-11,1.0,9.15,0.0
504,2019-07-04,1.0,9.76,0.0
505,2019-07-05,1.0,8.76,0.0
506,2019-07-06,1.0,8.32,0.0
507,2019-07-07,1.0,7.92,0.0
508,2019-07-08,1.0,8.18,0.0
509,2019-07-09,1.0,8.31,0.0
510,2019-07-10,1.0,7.86,0.0
511,2019-07-11,1.0,7.17,0.0
512,2019-07-12,1.0,6.96,0.0
513,2019-07-13,1.0,6.98,0.0
514,2019-07-14,1.0,8.03,0.0
515,2019-07-15,1.0,7.42,0.0
516,2019-07-16,1.0,8.27,0.0
517,2019-07-17,1.0,9.08,0.0
518,2019-07-18,1.0,9.39,0.0
519,2019-07-19,1.0,9.57,0.0
520,2019-07-20,1.0,9.46,0.0
521,2019-07-21,1.0,8.14,0.0
522,2019-07-22,1.0,6.6,0.0
523,2019-07-23,1.0,5.96,0.0
524,2019-07-24,1.0,6.4,0.0
525,2019-07-25,1.0,6.43,0.0
526,2019-07-26,1.0,5.96,0.0
527,2019-07-27,1.0,5.58,0.0
528,2019-07-30,1.0,6.0,0.0
529,2019-07-31,1.0,7.56,0.0
530,2019-08-01,1.0,9.3,0.0
531,2019-08-02,1.0,9.99,0.0
532,2019-08-03,1.0,9.29,0.0
533,2019-08-04,1.0,6.77,0.0
534,2019-08-05,1.0,5.11,0.0
535,2019-08-07,1.0,5.64,0.0
536,2019-08-08,1.0,6.08,0.0
537,2019-08-09,1.0,6.11,0.0
538,2019-08-10,1.0,5.77,0.0
539,2019-08-14,1.0,7.25,0.0
540,2019-08-15,1.0,7.11,0.0
541,2019-08-16,1.0,5.97,0.0
542,2019-08-17,1.0,5.01,0.0
543,2019-08-21,1.0,5.49,0.0
544,2019-08-22,1.0,5.53,0.0
545,2019-08-24,1.0,5.2,0.0
546,2019-08-25,1.0,5.09,0.0
547,2019-09-04,1.0,5.55,0.0
548,2019-09-05,1.0,7.84,0.0
549,2019-09-06,1.0,8.97,0.0
550,2019-09-07,1.0,8.25,0.0
551,2019-09-08,1.0,6.49,0.0
552,2019-09-09,1.0,5.44,0.0
553,2019-09-24,1.0,5.14,0.0
554,2019-09-25,1.0,5.18,0.0
555,2019-11-03,1.0,5.02,0.0
556,2019-11-04,1.0,7.29,0.0
557,2019-11-05,1.0,8.24,0.0
558,2019-11-06,1.0,9.74,0.0
559,2019-11-17,1.0,9.4,0.0
560,2019-11-18,1.0,7.58,0.0
561,2019-11-19,1.0,6.64,0.0
562,2019-11-20,1.0,6.32,0.0
563,2019-11-21,1.0,6.08,0.0
564,2019-11-22,1.0,5.94,0.0
565,2019-11-23,1.0,5.72,0.0
566,2019-12-02,1.0,5.56,0.0
567,2019-12-03,1.0,5.91,0.0
568,2019-12-04,1.0,5.93,0.0
569,2019-12-05,1.0,5.88,0.0
570,2019-12-06,1.0,5.89,0.0
571,2019-12-07,1.0,7.28,0.0
572,2019-12-30,1.0,9.75,0.0
573,2019-12-31,1.0,9.04,0.0
574,2020-01-01,1.0,8.63,0.0
575,2020-01-02,1.0,8.37,0.0
576,2020-01-03,1.0,8.27,0.0
577,2020-01-04,1.0,8.59,0.0
578,2020-01-05,1.0,9.05,0.0
579,2020-01-06,1.0,9.01,0.0
580,2020-01-07,1.0,8.76,0.0
581,2020-01-08,1.0,8.81,0.0
582,2020-01-09,1.0,9.23,0.0
583,2020-01-10,1.0,9.59,0.0
584,2020-01-27,1.0,9.89,0.0
585,2020-01-28,1.0,9.12,0.0
586,2020-01-29,1.0,8.65,0.0
587,2020-01-30,1.0,9.9,0.0
588,2020-03-10,1.0,8.96,0.0
589,2020-03-11,1.0,8.23,0.0
590,2020-03-12,1.0,7.75,0.0
591,2020-03-13,1.0,7.39,0.0
592,2020-03-14,1.0,7.22,0.0
593,2020-03-15,1.0,7.04,0.0
594,2020-03-16,1.0,6.8,0.0
595,2020-03-17,1.0,6.49,0.0
596,2020-03-18,1.0,6.63,0.0
597,2020-03-19,1.0,8.01,0.0
598,2020-03-20,1.0,7.83,0.0
599,2020-03-21,1.0,7.92,0.0
600,2020-03-22,1.0,7.37,0.0
601,2020-03-23,1.0,6.61,0.0
602,2020-03-24,1.0,6.31,0.0
603,2020-03-25,1.0,6.84,0.0
604,2020-03-26,1.0,8.25,0.0
605,2020-03-27,1.0,9.38,0.0
606,2020-04-11,1.0,10.0,0.0
607,2020-04-12,1.0,9.53,0.0
608,2020-04-13,1.0,9.23,0.0
609,2020-07-17,1.0,8.7,0.0
610,2020-07-18,1.0,7.4,0.0
611,2020-07-19,1.0,6.61,0.0
612,2020-07-20,1.0,5.99,0.0
613,2020-07-21,1.0,5.62,0.0
614,2020-07-22,1.0,6.96,0.0
615,2020-07-23,1.0,6.88,0.0
616,2020-07-24,1.0,5.6,0.0
617,2020-07-29,1.0,5.71,0.0
618,2020-07-30,1.0,5.64,0.0
619,2020-08-04,1.0,9.17,0.0
620,2020-08-09,1.0,9.95,0.0
621,2020-08-10,1.0,7.65,0.0
622,2020-08-11,1.0,9.71,0.0
623,2020-08-17,1.0,9.63,0.0
624,2020-08-18,1.0,8.36,0.0
625,2020-08-19,1.0,7.82,0.0
626,2020-08-20,1.0,6.85,0.0
627,2020-08-21,1.0,7.89,0.0
628,2020-09-13,1.0,8.65,0.0
629,2020-09-14,1.0,6.5,0.0
630,2020-09-15,1.0,9.28,0.0
631,2020-09-17,1.0,8.75,0.0
632,2020-10-13,1.0,8.25,0.0
633,2020-10-14,1.0,9.44,0.0
634,2020-10-15,1.0,9.96,0.0
635,2021-05-05,1.0,9.93,0.0
636,2021-05-06,1.0,9.43,0.0
637,2021-05-07,1.0,8.86,0.0
638,2021-05-08,1.0,8.56,0.0
639,2021-05-09,1.0,8.61,0.0
640,2021-05-10,1.0,8.62,0.0
641,2021-05-11,1.0,8.67,0.0
642,2021-05-12,1.0,8.65,0.0
643,2021-05-13,1.0,8.68,0.0
644,2021-05-14,1.0,8.71,0.0
645,2021-05-15,1.0,8.67,0.0
646,2021-05-16,1.0,8.37,0.0
647,2021-05-17,1.0,7.96,0.0
648,2021-05-18,1.0,7.66,0.0
649,2021-05-19,1.0,7.36,0.0
650,2021-05-20,1.0,7.01,0.0
651,2021-05-21,1.0,6.83,0.0
652,2021-05-22,1.0,6.67,0.0
653,2021-05-23,1.0,6.43,0.0
654,2021-05-24,1.0,6.15,0.0
655,2021-05-25,1.0,6.03,0.0
656,2021-05-26,1.0,5.98,0.0
657,2021-05-27,1.0,6.03,0.0
658,2021-05-28,1.0,6.01,0.0
659,2021-05-29,1.0,6.05,0.0
660,2021-05-30,1.0,6.0,0.0
661,2021-05-31,1.0,5.53,0.0
662,2021-06-01,1.0,5.35,0.0
663,2021-06-02,1.0,5.48,0.0
